"Date","City","Country","Nation","RaceType","Season","Race","Event","Elevation","Place","Points","Avg_Elo","Avg_Individual_Elo","Avg_Sprint_Elo","Avg_Pursuit_Elo","Avg_MassStart_Elo","Avg_Pelo","Avg_Individual_Pelo","Avg_Sprint_Pelo","Avg_Pursuit_Pelo","Avg_MassStart_Pelo","MassStart","Sex"
2020-01-25,"Pokljuka","Slovenia","Germany","Single Mixed Relay",2020,19,"World Cup",1331,4,55,1480.08438526635,1596.35998222197,1512.88501437826,1456.78165487674,1337.86245835622,1479.36651294248,1519.28961991009,1534.20517517955,1450.29695651317,1335.50776914217,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Italy","Single Mixed Relay",2020,19,"World Cup",1331,19,22,1499.25010922524,1561.7609599342,1477.56617776492,1355.81650631115,1325.68137601746,1505.17928460068,1581.68670974896,1449.51793064268,1383.56444209408,1318.31024562642,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Japan","Single Mixed Relay",2020,19,"World Cup",1331,16,25,1274.97089300781,1319.80067589291,1289.83802931139,1218.45462014333,1289.79503452597,1275.16134173156,1322.42316066091,1289.83796190017,1246.82017509412,1299.85807685233,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Kazakhstan","Single Mixed Relay",2020,19,"World Cup",1331,22,19,1239.04392996084,1312.88949344717,1245.20722828844,1237.46467210447,NA,1242.26913582307,1278.6334130207,1284.44607016927,1244.85041148555,NA,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Latvia","Single Mixed Relay",2020,19,"World Cup",1331,7,41,1493.03930180178,1511.76843625324,1492.10120794759,1336.48416598637,1269.73735703728,1491.86121341393,1437.08783498653,1465.52454155222,1328.45495007944,1272.98128505053,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Lithuania","Single Mixed Relay",2020,19,"World Cup",1331,20,21,1228.36513790232,1164.34531752786,1266.71896003423,1171.24968420913,NA,1230.34602129208,1108.68163593322,1256.10187955707,1195.76457920257,NA,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Norway","Single Mixed Relay",2020,19,"World Cup",1331,10,31,1566.05457775708,1508.06378009189,1486.22320217639,1407.74135313524,1302.58898204173,1567.53549495227,1510.45124472385,1467.48544652458,1394.48958312366,1304.0139426419,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Poland","Single Mixed Relay",2020,19,"World Cup",1331,15,26,1233.40167893237,1199.62094645608,1214.47406324468,1266.13000817643,1296.29862149266,1232.24471214528,1170.07344013583,1220.03901408886,1291.07256651027,1300,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Romania","Single Mixed Relay",2020,19,"World Cup",1331,26,15,1170.11577531885,1068.89885654941,1198.73561840597,NA,NA,1174.47067186986,1168.78963364066,1223.52863204038,NA,NA,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Russia","Single Mixed Relay",2020,19,"World Cup",1331,13,28,1363.33711504837,1368.3136232333,1337.21029995946,1288.83771417483,1280.98626141206,1362.3872822592,1262.90823492597,1329.91361203586,1302.52105686591,1277.63089577889,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Slovakia","Single Mixed Relay",2020,19,"World Cup",1331,14,27,1298.77040741975,1327.12557559731,1307.24852367231,1187.23245262657,1286.24598173986,1298.21625370633,1272.85042611229,1309.98112609082,1205.67466537444,1300,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Slovenia","Single Mixed Relay",2020,19,"World Cup",1331,24,17,1270.44294096153,1263.00963579725,1211.18568000684,1266.23284698167,NA,1275.45542465561,1236.82920606556,1169.23136329799,1259.47697806376,NA,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","South Korea","Single Mixed Relay",2020,19,"World Cup",1331,8,37,1381.79520068019,1368.66918026004,1446.34099302872,1330.82600280371,1257.32485994521,1379.40645625227,1409.05336882594,1456.4004795164,1307.86758174691,1272.52646129291,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Sweden","Single Mixed Relay",2020,19,"World Cup",1331,12,29,1279.8215359568,1229.98007444813,1261.73227743528,1293.93489475316,1295.61073895899,1277.69600759121,1285.93061774839,1248.33845388849,1281.06605022686,1300,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Switzerland","Single Mixed Relay",2020,19,"World Cup",1331,6,45,1296.68758976305,1192.58781825345,1329.36851880111,1194.98762774418,1279.61472490159,1291.34087512873,1133.83105464521,1321.49036607842,1213.46316216272,1288.83755716413,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","USA","Single Mixed Relay",2020,19,"World Cup",1331,23,18,1298.82276421965,1347.98785623295,1290.92654052099,1208.01171700348,1307.40500571894,1303.7013244792,1319.15333641954,1283.08180421462,1243.90431954016,1300,0,"Mixed"
2020-01-25,"Pokljuka","Slovenia","Ukraine","Single Mixed Relay",2020,19,"World Cup",1331,5,50,1522.55842744186,1510.51432365899,1473.04934983199,1360.53802422341,1274.68779971559,1520.61226747743,1509.14334645337,1458.17692382297,1355.52443263233,1278.26171580629,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Austria","Single Mixed Relay",2020,26,"World Championship",1629,6,45,1573.07908148275,1576.61950046883,1514.0478506386,1442.1515319154,1335.45655720523,1570.94038964848,1670.43112356236,1504.67313441912,1416.84448913317,1326.54597789902,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Belarus","Single Mixed Relay",2020,26,"World Championship",1629,15,26,1358.75724166438,1304.4323604083,1334.06231598922,1275.28520304757,NA,1357.88474285857,1272.92211663143,1341.62749023325,1279.85152619342,NA,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Belgium","Single Mixed Relay",2020,26,"World Championship",1629,20,21,1383.52239808597,1433.27722360576,1375.32873825604,1269.41691999216,1288.20577374912,1386.1710051951,1386.16821497352,1371.32807385485,1260.7486081422,1300,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Bulgaria","Single Mixed Relay",2020,26,"World Championship",1629,25,16,1173.04739871716,1181.21405320824,1205.96267849275,1167.57083545113,NA,1174.63642214035,1238.13592842718,1223.54488377736,1176.87336086642,NA,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Canada","Single Mixed Relay",2020,26,"World Championship",1629,8,37,1419.2600927278,1499.58270100508,1366.98166126985,1279.39912097277,1272.95880477906,1415.38354121657,1451.4218637495,1365.74392747016,1303.47191778303,1286.83684446645,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","China","Single Mixed Relay",2020,26,"World Championship",1629,21,20,1337.70181320455,1361.47027906731,1348.6432563108,1214.02349563563,1284.80860723019,1340.00526887081,1339.46309213404,1371.39506611732,1233.38396307788,1300,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Croatia","Single Mixed Relay",2020,26,"World Championship",1629,28,13,1106.1093266315,1084.41469910663,1139.00795649993,NA,NA,1108.39506897663,1099.21382682355,1154.8770736516,NA,NA,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Czechia","Single Mixed Relay",2020,26,"World Championship",1629,14,27,1529.41846306979,1560.84078755996,1489.32962954468,1341.69896013566,1295.88903682452,1531.30919429346,1480.03807124541,1492.08905288456,1334.28297471734,1291.19242375704,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Estonia","Single Mixed Relay",2020,26,"World Championship",1629,12,29,1284.85078736487,1281.94966556107,1265.71088638233,1211.58359838043,NA,1280.66871708944,1232.6955178513,1238.10184876757,1230.84545969578,NA,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Finland","Single Mixed Relay",2020,26,"World Championship",1629,23,18,1363.6413601709,1328.09165996917,1409.01366887774,1247.07518268398,1279.37530778648,1367.68139861494,1468.6991801093,1430.2612202253,1246.6051641662,1285.3345082111,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","France","Single Mixed Relay",2020,26,"World Championship",1629,3,65,1635.29928803833,1512.08264775369,1569.34401119182,1465.49959468198,1306.01974935204,1632.30125352532,1557.71523156806,1548.05876748291,1435.61479172162,1303.76052743144,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Germany","Single Mixed Relay",2020,26,"World Championship",1629,2,75,1597.019046543,1623.2581411827,1524.55996463058,1467.68642572783,1339.09256195525,1592.68292045043,1553.69920617534,1543.83381654986,1458.04521435271,1335.0343059798,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Great Britain","Single Mixed Relay",2020,26,"World Championship",1629,30,11,1142.35556546658,1146.43156598222,1164.00883760662,1232.8765303312,NA,1146.40735106455,1202.58537450933,1198.77040677565,1253.82685645794,NA,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Hungary","Single Mixed Relay",2020,26,"World Championship",1629,29,12,1188.11587876453,1140.98205460674,1230.25795758268,NA,NA,1192.37148390652,1243.19067738532,1280.19357006885,NA,NA,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Italy","Single Mixed Relay",2020,26,"World Championship",1629,9,34,1689.94328061526,1709.13104601965,1628.56283052621,1529.4542708737,1331.20961792776,1691.29436424555,1659.45995036169,1616.06220428713,1517.47607885273,1324.606403139,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Japan","Single Mixed Relay",2020,26,"World Championship",1629,13,28,1285.40119645706,1378.79541346464,1265.744803086,1218.45462014333,1289.79503452597,1281.85568561818,1319.80067589291,1289.83802931139,1246.82017509412,1299.85807685233,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Kazakhstan","Single Mixed Relay",2020,26,"World Championship",1629,22,19,1274.22790615051,1408.92324331295,1260.95805839691,1394.48323566413,1265.90135994781,1275.86176018512,1192.73423864747,1278.1792911046,1385.85921503312,1259.88395287978,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Latvia","Single Mixed Relay",2020,26,"World Championship",1629,17,24,1508.23178262243,1551.42960199123,1486.21541142521,1359.34951162708,1270.71562342644,1511.53867972819,1511.76843625324,1492.10120794759,1338.69458923121,1275.82313411367,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Lithuania","Single Mixed Relay",2020,26,"World Championship",1629,24,17,1241.45547967118,1315.33911113195,1211.4572884381,1164.56874058627,NA,1243.72076333596,1259.64390082216,1171.7192157552,1184.51945154923,NA,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Norway","Single Mixed Relay",2020,26,"World Championship",1629,1,90,1861.24610876362,1768.03321602341,1736.75771538607,1593.4036124334,1397.95483948965,1859.68786820719,1713.18180840659,1721.32148928974,1572.63309347756,1388.54212368466,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Poland","Single Mixed Relay",2020,26,"World Championship",1629,18,23,1270.89660258042,1224.43950644349,1296.43304441453,1244.17371817996,1295.07808947724,1270.11514676291,1196.28713845528,1318.15756032716,1272.51423837156,1296.31047071316,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Romania","Single Mixed Relay",2020,26,"World Championship",1629,27,14,1165.81839247775,1137.00904054251,1188.56358459715,NA,NA,1168.56275982953,1186.00032753076,1206.86710255182,NA,NA,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Russia","Single Mixed Relay",2020,26,"World Championship",1629,7,41,1452.31012333152,1451.96409428886,1445.86350473694,1326.54202342761,1273.22880490816,1450.31678186385,1477.84019485792,1455.61347839134,1349.92718599392,1274.72911173342,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Slovakia","Single Mixed Relay",2020,26,"World Championship",1629,26,15,1134.23553540195,1152.16735243867,1141.78046217098,1187.46113149149,NA,1135.75998168326,1177.79672353101,1164.58658290427,1206.62047238485,NA,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Slovenia","Single Mixed Relay",2020,26,"World Championship",1629,19,22,1228.13508530333,1187.81928851756,1217.87362889061,NA,NA,1227.08526327495,1300,1188.63138604223,NA,NA,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","South Korea","Single Mixed Relay",2020,26,"World Championship",1629,16,25,1388.85663050706,1343.53039237367,1479.44315205869,1297.40949854619,1257.32485994521,1388.9211732735,1368.66918026004,1446.34099302872,1330.82600280371,1272.52646129291,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Sweden","Single Mixed Relay",2020,26,"World Championship",1629,4,55,1692.27008480639,1725.70278936068,1600.55372646341,1434.97102782101,1315.08389939495,1690.64476806917,1680.86271930149,1585.89745013217,1411.34030141459,1302.9686688552,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Switzerland","Single Mixed Relay",2020,26,"World Championship",1629,5,50,1493.15006547168,1546.12953984503,1472.12351044313,1370.98110097343,1256.540761937,1488.94397882063,1553.20152494377,1499.69911924086,1400.65675415188,1257.32526820994,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","USA","Single Mixed Relay",2020,26,"World Championship",1629,11,30,1448.1299682972,1380.66399548067,1476.12887697413,1325.43136089811,1277.48084072051,1446.65206569132,1323.22404659195,1454.67869823526,1343.22213309629,1278.37775753218,0,"Mixed"
2020-02-20,"Antholz-Anterselva","Italy","Ukraine","Single Mixed Relay",2020,26,"World Championship",1629,10,31,1543.4639004494,1553.5570796609,1485.04646113528,1355.76940679186,1268.58137818285,1543.17902851546,1496.72569663078,1472.70086569678,1360.74601385096,1279.89929401672,0,"Mixed"
2021-01-10,"Oberhof","Germany","Austria","Single Mixed Relay",2021,15,"World Cup",823,8,37,1470.69092720137,1461.55422932992,1403.94352399614,1268.39458953736,1288.72076381563,1469.76624555268,1352.15700335643,1374.91317463636,1256.85456242389,1294.93399523019,0,"Mixed"
2021-01-10,"Oberhof","Germany","Belarus","Single Mixed Relay",2021,15,"World Cup",823,5,50,1381.30774223033,1286.54968881972,1358.31040542012,1281.47496576746,1285.72168043017,1377.60007257285,1303.76750634705,1357.02193107777,1288.92748129072,1300,0,"Mixed"
2021-01-10,"Oberhof","Germany","Belgium","Single Mixed Relay",2021,15,"World Cup",823,12,29,1307.29384178694,1431.43323930131,1312.98866468364,1257.05706608237,1288.20577374912,1306.16287681074,1413.2856400649,1315.4304411641,1274.21929974164,1300,0,"Mixed"
2021-01-10,"Oberhof","Germany","Canada","Single Mixed Relay",2021,15,"World Cup",823,6,45,1501.06865922053,1550.73315780736,1436.06278393149,1327.95365065179,1281.53850498579,1499.49892469642,1469.64529585432,1431.57133525058,1314.49780438016,1286.84683427202,0,"Mixed"
2021-01-10,"Oberhof","Germany","Croatia","Single Mixed Relay",2021,15,"World Cup",823,24,17,1107.22115731109,1084.41469910663,1127.5011104706,NA,NA,1109.6318912966,1099.21382682355,1137.23919589405,NA,NA,0,"Mixed"
2021-01-10,"Oberhof","Germany","Estonia","Single Mixed Relay",2021,15,"World Cup",823,17,24,1276.79504677057,1355.80005306436,1259.6891488975,1230.367482332,NA,1277.82955042625,1273.35321176116,1267.85020337711,1221.73949279124,NA,0,"Mixed"
2021-01-10,"Oberhof","Germany","Finland","Single Mixed Relay",2021,15,"World Cup",823,19,22,1185.21599130239,1179.62280149071,1179.05678192024,1271.3276200806,NA,1185.99881543062,1186.04137390355,1160.46309004941,1293.31076459338,NA,0,"Mixed"
2021-01-10,"Oberhof","Germany","France","Single Mixed Relay",2021,15,"World Cup",823,1,90,1684.12220115567,1586.97774128261,1591.38955218279,1492.06526282005,1321.14042205622,1681.86513263116,1527.56412562466,1572.58253343147,1487.58172261272,1309.49795979216,0,"Mixed"
2021-01-10,"Oberhof","Germany","Germany","Single Mixed Relay",2021,15,"World Cup",823,4,55,1537.00546903533,1521.96771544666,1462.90744246917,1369.98379698567,1306.28432150263,1534.77853666719,1444.33486196061,1457.35612751181,1361.7482858539,1303.32610229124,0,"Mixed"
2021-01-10,"Oberhof","Germany","Italy","Single Mixed Relay",2021,15,"World Cup",823,7,41,1673.48279149655,1682.70575120048,1600.57105484469,1522.86824540803,1336.7822065422,1674.29548059037,1647.7613891167,1592.55182463793,1510.92306115272,1329.13063397263,0,"Mixed"
2021-01-10,"Oberhof","Germany","Japan","Single Mixed Relay",2021,15,"World Cup",823,23,18,1137.09629483645,1109.23801412355,1168.50491864208,1239.3040881043,NA,1139.38345769239,1068.16815213654,1180.06575420992,1255.28341046223,NA,0,"Mixed"
2021-01-10,"Oberhof","Germany","Kazakhstan","Single Mixed Relay",2021,15,"World Cup",823,10,31,1237.95954167476,1333.1391175576,1233.15134987192,1239.50064479242,NA,1234.79085735604,1314.74571533918,1221.10621860098,1254.49883241417,NA,0,"Mixed"
2021-01-10,"Oberhof","Germany","Latvia","Single Mixed Relay",2021,15,"World Cup",823,18,23,1266.31220430011,1306.1773349274,1270.03344595953,1292.98304067491,1274.91055998297,1267.8005714256,1230.62600991523,1267.22167057084,1288.22927399669,1275.92998627162,0,"Mixed"
2021-01-10,"Oberhof","Germany","Lithuania","Single Mixed Relay",2021,15,"World Cup",823,15,26,1180.12911651232,1147.34836504496,1197.64927955853,1180.38930760307,1273.75936746876,1178.76390237082,1113.04420507713,1194.41012199125,1177.31382346146,1287.00455083899,0,"Mixed"
2021-01-10,"Oberhof","Germany","Moldova","Single Mixed Relay",2021,15,"World Cup",823,22,19,1193.72158179342,1118.8077765077,1204.7173382244,1261.77847628076,NA,1196.22408201038,1086.83267824435,1189.00727114237,1288.05138959338,NA,0,"Mixed"
2021-01-10,"Oberhof","Germany","Norway","Single Mixed Relay",2021,15,"World Cup",823,3,65,1822.99358086828,1608.86881781283,1718.07636083394,1588.91033133702,1421.14243482399,1822.79407492093,1663.24564960141,1702.23400675701,1579.66507686697,1412.84921309583,0,"Mixed"
2021-01-10,"Oberhof","Germany","Poland","Single Mixed Relay",2021,15,"World Cup",823,20,21,1195.51798266987,1218.35688793237,1196.48808459795,1176.19256749937,NA,1196.96924516053,1268.25109439071,1213.95399831224,1181.00396776151,NA,0,"Mixed"
2021-01-10,"Oberhof","Germany","Romania","Single Mixed Relay",2021,15,"World Cup",823,21,20,1128.94530225479,1137.00904054251,1130.06452945901,NA,NA,1130.10957753867,1186.00032753076,1141.47108504626,NA,NA,0,"Mixed"
2021-01-10,"Oberhof","Germany","Russia","Single Mixed Relay",2021,15,"World Cup",823,9,34,1547.05819006809,1487.01403213915,1525.8936035058,1348.33290835345,1274.33929043418,1547.57561046179,1446.85142217941,1501.84363470772,1342.93367199888,1274.60474700372,0,"Mixed"
2021-01-10,"Oberhof","Germany","Slovakia","Single Mixed Relay",2021,15,"World Cup",823,25,16,1213.84794227566,1181.54070968883,1229.55381348098,NA,NA,1218.15012402234,1300,1259.83378115024,NA,NA,0,"Mixed"
2021-01-10,"Oberhof","Germany","Slovenia","Single Mixed Relay",2021,15,"World Cup",823,13,28,1235.41779617504,1257.98230790217,1224.77093629673,1199.38851782405,NA,1233.78913010781,1304.32551346425,1226.75165793557,1213.83934233677,NA,0,"Mixed"
2021-01-10,"Oberhof","Germany","Sweden","Single Mixed Relay",2021,15,"World Cup",823,2,75,1735.95325883085,1708.11629530481,1636.24326526752,1481.25131179545,1323.62531061101,1734.7023651441,1661.84737095658,1623.88092793949,1467.72920553813,1318.43656509045,0,"Mixed"
2021-01-10,"Oberhof","Germany","Switzerland","Single Mixed Relay",2021,15,"World Cup",823,16,25,1288.32897573969,1250.17456053021,1274.48056580126,1198.62460710296,1288.40678459926,1289.00591204734,1240.18854856602,1268.29430651992,1193.13619908514,1300,0,"Mixed"
