FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob
Anina Hutter,Anina Hutter,10821,Switzerland,False,True,False,0,1271.9903709511832,1287.5537559395143,1291.0403038988438,1299.5308581358215,1284.709872758948,1299.525710436709,1277.4943934592727,1293.6585921886417,1276.9970554045292,6,True,11,,0.0
Diana Zhuravleva,Diana Zhuravleva,-207788,Russia,False,False,False,0,1271.727333383353,1284.6611529699849,1296.2014649962257,1287.385841322044,1284.489676764174,1285.4562930392729,1300.0,1282.7123586965402,1285.815659455085,2,False,2,0.0,0.0
Anna Ryzhova,Anna Ryzhova,-207717,Russia,False,False,False,0,1271.727333383353,1284.6611529699849,1296.2014649962257,1287.385841322044,1284.489676764174,1285.4562930392729,1300.0,1282.7123586965402,1285.815659455085,2,False,2,0.0,0.0
Darya Khokhlova,Darya Khokhlova,-205759,Russia,False,False,False,0,1271.6990646387885,1277.0627976279509,1289.0028493407544,1290.9644012158092,1293.0391764851138,1295.237109862921,1298.2763488423273,1285.1659788351888,1288.193030544735,2,False,2,0.0,0.0
Lillian Franzen,Lillian Franzen,11545,USA,False,False,False,0,1271.5747584205824,1294.8818833680318,1295.5727590985164,1276.5432039358986,1277.1790323792688,1280.7158746527866,1274.1692803829565,1274.814822257717,1264.6507656601325,7,False,7,0.0,0.0
Irina Baykina,Irina Baykina,-207981,Russia,False,False,False,0,1271.5195409704986,1276.440362268875,1286.2430572821052,1288.257904640967,1295.7413632939808,1297.066271579586,1300.0,1283.146935481804,1286.0946020263443,2,False,2,0.0,0.0
Silje Christine Berg-Knutsen,Silje Christine Berg-Knutsen,12286,Norway,False,True,False,0,1271.3671447828551,1266.0599570228949,1282.163110039852,1283.8186570067376,1270.8551351291403,1276.6166943927535,1274.1692803829565,1282.7132499792897,1284.1162650234658,6,False,6,,0.0
Zofie Prochazkova,Zofie Prochazkova,11235,Czechia,False,False,False,0,1271.108495659612,1288.195784347514,1298.1745339054914,1292.29203951627,1284.8382769814625,1290.507241343057,1296.5886288611352,1287.5990004491118,1285.904754032062,5,False,5,0.0,0.0
Ingeborg Mjømen,Ingeborg Mjømen,11494,Norway,False,True,False,0,1270.9458150138669,1277.365359584065,1287.2296414451755,1291.0602215761926,1290.405736861566,1288.2991747887827,1274.1692803829565,1277.3887514196058,1290.9522995648863,6,False,6,,0.0
Valeriya Mzhelskaya,Valeriya Mzhelskaya,-207988,Russia,False,False,False,0,1270.9016806666336,1281.4010341027115,1292.305923824659,1288.8964624462872,1288.5406424094258,1297.1783006508765,1287.042557388965,1290.5510649312866,1277.2537170682035,2,False,2,0.0,0.0
Darya Pereponova,Darya Pereponova,-207956,Russia,False,False,False,0,1270.9016806666336,1281.4010341027115,1292.305923824659,1288.8964624462872,1288.5406424094258,1297.1783006508765,1287.042557388965,1290.5510649312866,1277.2537170682035,2,False,2,0.0,0.0
Anna Kharlamova,Anna Kharlamova,-210150,Russia,False,False,False,0,1270.9016806666336,1281.4010341027115,1292.305923824659,1288.8964624462872,1288.5406424094258,1297.1783006508765,1287.042557388965,1290.5510649312866,1277.2537170682035,2,False,2,0.0,0.0
Kseniya Tokareva,Kseniya Tokareva,-207791,Russia,False,False,False,0,1270.8358115403114,1286.354867723941,1293.265191968293,1292.2353381167218,1282.004983592665,1284.2676065238786,1300.0,1280.0066898095351,1290.6145610171843,2,False,2,0.0,0.0
Yaroslava Tugucheva,Yaroslava Tugucheva,-206713,Russia,False,False,False,0,1270.8358115403114,1286.354867723941,1293.265191968293,1292.2353381167218,1282.004983592665,1284.2676065238786,1300.0,1280.0066898095351,1290.6145610171843,2,False,2,0.0,0.0
Mihoshi Kojima,Mihoshi Kojima,11295,Japan,False,False,False,0,1270.7706230206452,1269.849043270475,1287.3881779442606,1285.8070379385836,1270.8551351291403,1276.6166943927535,1274.1692803829565,1287.120191464332,1283.5599851804857,3,False,3,0.0,0.0
Meredith Schwartz,Meredith Schwartz,10170,USA,False,False,False,0,1270.7693584223537,1260.8696341569328,1276.7941008803052,1276.5432039358986,1269.2051724898329,1273.3412824723175,1293.019485113951,1275.324812948906,1294.366163250447,7,False,7,0.0,0.0
Emilia Grzedziak,Emilia Grzedziak,11777,Poland,False,False,False,0,1270.7414395565895,1286.3287992044206,1276.7941008803052,1288.6404841637648,1286.0532038444337,1287.452041613103,1274.1692803829565,1287.95583524455,1284.9857480186683,4,False,4,0.0,0.0
Miya Kam-Magruder,Miya Kam-Magruder,12297,USA,False,False,False,0,1270.683959202725,1291.8115040067612,1276.7941008803052,1292.4253453079857,1278.1749065392444,1283.057338067421,1289.8227040432073,1286.2535588471158,1282.1031037694734,7,False,7,0.0,0.0
Yana Kuznetsova,Yana Kuznetsova,-207424,Russia,False,False,False,0,1270.6322168719355,1282.028138999999,1286.445118254902,1294.7733973795366,1288.5406424094258,1297.1783006508765,1287.042557388965,1285.179104566895,1284.5183089445695,2,False,2,0.0,0.0
Harriet Greville,Harriet Greville,11690,Australia,False,False,False,0,1270.5051285295992,1279.6797802227622,1291.1105881459553,1291.0560472829818,1289.321327171722,1299.1500139766722,1287.356089552877,1289.0424800665896,1279.7521257246956,3,False,3,0.0,0.0
Darya Khromova,Darya Khromova,-207316,Russia,False,False,False,0,1270.4836318571288,1288.8711831550977,1299.2837232063373,1291.1616263164346,1277.5193173208236,1284.6890234347393,1296.608052123067,1282.7474063315956,1287.0435788877185,2,False,2,0.0,0.0
Ekaterina Balina,Ekaterina Balina,-209225,Russia,False,False,False,0,1270.4124160216802,1284.039664630806,1292.305923824659,1291.4854634510136,1284.162364821685,1288.453924628293,1298.0752408161318,1281.7986120081753,1288.3721868332582,2,False,2,0.0,0.0
Lea Perreard,Lea Perreard,12060,USA,False,False,False,0,1270.4099434250347,1292.9716448550148,1276.7941008803052,1293.3951213917849,1275.614824829026,1283.057338067421,1290.6521235098132,1286.2535588471158,1284.4529536644973,7,False,7,0.0,0.0
Lidiya Fedotova,Lidiya Fedotova,-206321,Russia,False,False,False,0,1270.4066938771705,1288.881597885783,1297.7555099697915,1289.518615405703,1277.8457159818056,1283.104614283723,1300.4253053886405,1279.3449044663555,1287.9155540674228,2,False,2,0.0,0.0
Sammy Legate,Sammy Legate,10178,USA,False,False,False,0,1270.2857654568004,1294.0117747599113,1276.7941008803052,1296.2779190515696,1272.2899878060489,1275.682745886952,1294.6961334655996,1277.2888848051932,1290.4328453002686,7,False,7,0.0,0.0
Vaselina Rocheva,Vaselina Rocheva,-207810,Russia,False,False,False,0,1270.2314945213143,1285.6571419577856,1288.2359037933736,1297.9694626325809,1283.3795873526342,1286.166312201897,1298.534896515978,1276.6933428210305,1296.651641308043,2,False,2,0.0,0.0
Polina Nefedova,Polina Nefedova,10290,Russia,False,False,False,0,1270.2160694467784,1289.3895724753247,1297.4825695369605,1291.3540755604677,1278.2832497610175,1284.0177746437307,1295.6838454574777,1281.9183867867828,1285.8128781882112,2,False,2,0.0,0.0
Alina Onoprienko,Alina Onoprienko,-206075,Russia,False,False,False,0,1270.1771292541034,1284.2066559154323,1294.2707184345354,1289.0253097401428,1285.845580037549,1296.099642391532,1288.5240219214104,1289.3296253235296,1277.8497545277164,2,False,2,0.0,0.0
Raylan Stroud,Raylan Stroud,11880,Canada,False,False,False,0,1270.0895794242415,1275.4439892029754,1290.520908509735,1288.5528303638175,1293.4512334413264,1276.6166943927535,1291.562740722722,1290.0200428419844,1279.886897202255,5,False,5,0.0,0.0
Alexandra Bogdanova,Alexandra Bogdanova,11833,Kazakhstan,False,False,False,0,1269.9843987923905,1274.0256233546909,1289.7257243739457,1288.5106182796237,1294.6383016472564,1294.1257955785163,1274.1692803829565,1283.615058814838,1286.228774881851,4,False,4,0.0,0.0
Vasilisa Lozovskaya,Vasilisa Lozovskaya,-207293,Russia,False,False,False,0,1269.9735596432788,1280.689499567816,1286.9560792794894,1292.9157181079402,1288.9702987237806,1297.1783006508765,1287.5646381466574,1285.5143663113247,1283.0375245008154,2,False,2,0.0,0.0
Wiktoria Lesniak,Wiktoria Lesniak,11783,Poland,False,False,False,0,1269.840427892355,1286.3287992044206,1276.7941008803052,1288.6404841637648,1282.923662336838,1285.1105781984686,1274.1692803829565,1285.9917633882628,1287.2501963549205,4,False,4,0.0,0.0
Dominika Krajcer,Dominika Krajcer,10711,Poland,False,False,False,0,1269.8190643105538,1278.8580493892405,1297.271973074419,1285.1266953751765,1293.0613452412206,1290.631477464515,1274.1692803829565,1290.6280751783572,1279.5253953436115,4,False,4,0.0,0.0
Barbora Kvasova,Barbora Kvasova,10781,Czechia,False,False,False,0,1269.7565166964694,1284.365075266321,1297.232829611047,1290.1352012192317,1288.1366545619032,1291.0512378993158,1296.5886288611352,1288.7618293430464,1283.7342705135363,5,False,5,0.0,0.0
Anneka Doughty,Anneka Doughty,12162,USA,False,False,False,0,1269.649078244419,1260.8696341569328,1276.7941008803052,1276.5432039358986,1269.2025025541443,1280.7158746527866,1290.6521235098132,1280.3613432782536,1291.601096027577,7,False,7,0.0,0.0
Lena Martine Elveos Kjelstrup,Lena Martine Elveos Kjelstrup,11455,Norway,False,True,False,0,1269.6477375970987,1286.7831265603313,1288.2735314655422,1276.5432039358986,1279.3164731375628,1280.7158746527866,1274.1692803829565,1271.0530196323143,1264.6507656601325,6,False,6,,0.0
Kseniya Bushmeleva,Kseniya Bushmeleva,-206903,Russia,False,False,False,0,1269.593673917181,1278.3769842817478,1287.112141694267,1289.0465303073145,1287.946132480227,1289.821993526204,1297.3791814340796,1282.8176682237122,1285.5536002802248,2,False,2,0.0,0.0
Yuliana Sagaydak,Yuliana Sagaydak,-207085,Russia,False,False,False,0,1269.5449092935378,1280.2177965817275,1291.8687980942882,1288.254406825531,1288.1064853623332,1297.1783006508765,1286.1502681185198,1290.127616631596,1276.1101025673454,2,False,2,0.0,0.0
Martyna Rosiak,Martyna Rosiak,11769,Poland,False,False,False,0,1269.4406384017632,1286.1834097092612,1300.5744453095292,1288.0819706368193,1286.6189307203465,1287.452041613103,1298.0166350807588,1290.405536836465,1281.6313386764718,4,False,4,0.0,0.0
Greta Leitheiser,Greta Leitheiser,10240,USA,False,False,False,0,1269.2978264145495,1288.4169683055886,1295.5727590985164,1292.324893565892,1277.7849366345858,1280.6151686613682,1297.59355764192,1277.8018681639812,1288.2974572640303,7,False,7,0.0,0.0
Irina Mitroshina,Irina Mitroshina,-206553,Russia,False,False,False,0,1269.2753543740937,1278.9258537635728,1281.791668214608,1295.7185013944738,1291.3107944381802,1295.3372862533242,1293.8382562727052,1278.2778621491989,1289.4690765992143,2,False,2,0.0,0.0
Emelie Kvick,Emelie Kvick,11894,Canada,False,False,False,0,1269.1616701308071,1280.5793523340742,1292.2765013445478,1289.603053447679,1288.1037992457611,1295.6564109723072,1289.2423121707889,1289.7800329817428,1279.248419777467,5,False,5,0.0,0.0
Yuka Fukuhara,Yuka Fukuhara,11269,Japan,False,False,False,0,1269.1569804615513,1271.0941480455365,1287.3881779442606,1286.9419951537343,1297.3672831967217,1276.6166943927535,1298.1336675397447,1286.664127860123,1283.719960062604,3,False,3,0.0,0.0
Iroha Yamazaki,Iroha Yamazaki,11267,Japan,False,False,False,0,1269.045125253454,1271.0941480455365,1287.3881779442606,1286.9419951537343,1297.6140004973925,1297.3885178402973,1274.1692803829565,1283.8276125055618,1284.7876045152443,3,False,3,0.0,0.0
Sofiya Loginova,Sofiya Loginova,-206140,Russia,False,False,False,0,1268.9412101696785,1274.0402583790717,1288.9091017895446,1286.969893140012,1293.5138207013451,1295.237109862921,1298.7200113243637,1285.0578385513677,1284.3188579313496,2,False,2,0.0,0.0
Karina Chipsanova,Karina Chipsanova,-204950,Russia,False,False,False,0,1268.9348496012262,1275.836089700312,1296.2198725176809,1278.9690978622737,1286.2434081413282,1288.725275358895,1274.1692803829565,1284.5536891237125,1277.1278679091542,2,False,2,0.0,0.0
Magdalena Michniak,Magdalena Michniak,11774,Poland,False,False,False,0,1268.8538510158023,1286.3287992044206,1276.7941008803052,1288.6404841637648,1283.9157630861396,1285.1105781984686,1274.1692803829565,1285.9917633882628,1284.9857480186683,4,False,4,0.0,0.0
Malgorzata Stopka,Malgorzata Stopka,11775,Poland,False,False,False,0,1268.8538510158023,1286.3287992044206,1276.7941008803052,1288.6404841637648,1283.9157630861396,1285.1105781984686,1274.1692803829565,1285.9917633882628,1284.9857480186683,4,False,4,0.0,0.0
Julia Danielkiewicz,Julia Danielkiewicz,11778,Poland,False,False,False,0,1268.8538510158023,1286.3287992044206,1276.7941008803052,1288.6404841637648,1283.9157630861396,1285.1105781984686,1274.1692803829565,1285.9917633882628,1284.9857480186683,4,False,4,0.0,0.0
Daniela Dreserova,Daniela Dreserova,11779,Czechia,False,False,False,0,1268.8538510158023,1286.3287992044206,1276.7941008803052,1288.6404841637648,1283.9157630861396,1285.1105781984686,1274.1692803829565,1285.9917633882628,1284.9857480186683,5,False,5,0.0,0.0
Arina Startseva,Arina Startseva,10293,Russia,False,False,False,0,1268.7600903784669,1275.30485476974,1290.377894661763,1288.6272063087572,1289.1200764405276,1293.8462169426773,1288.6512091187249,1289.6595981991352,1276.830320346255,2,False,2,0.0,0.0
Anastasiya Trishkina,Anastasiya Trishkina,3887,Russia,False,False,False,0,1268.6922337506328,1273.8926221185686,1293.5918863578006,1281.0321870216494,1300.0,1300.0,1300.0,1292.7211235678692,1273.033605270377,2,False,2,0.0,0.0
Dariya Medvedeva,Dariya Medvedeva,9273,Russia,False,False,False,0,1268.6402297973764,1280.2405417489588,1292.305923824659,1287.1364808438734,1283.9357150430956,1300.0,1267.1201628048154,1292.7814970926104,1269.9961518630237,2,False,2,0.0,0.0
Mariya Nagavkina,Mariya Nagavkina,-206663,Russia,False,False,False,0,1268.638798933078,1278.6364697362462,1292.8643714628968,1280.9674679755597,1287.480111544544,1290.397641653361,1295.5579947325791,1286.4193995707546,1274.6503446921563,2,False,2,0.0,0.0
Valeriya Butorina,Valeriya Butorina,-209025,Russia,False,False,False,0,1268.6336117020742,1277.310293745834,1290.7921701448945,1286.388464394171,1289.2818792960325,1291.908794457913,1300.0,1282.4509710082884,1283.666611673685,2,False,2,0.0,0.0
Yulia Kilina,Yulia Kilina,6198,Russia,False,False,False,0,1268.6297854598115,1283.6800263456098,1297.3384778695702,1291.2790599256004,1282.7611416114762,1289.4838396349503,1293.967319183624,1289.523154555209,1283.2241058879645,2,False,2,0.0,0.0
Hanna Midtsundstad,Hanna Midtsundstad,11552,Norway,False,True,False,0,1268.3305245108822,1263.1405771702662,1276.7941008803052,1269.607943841936,1270.8551351291403,1276.6166943927535,1274.1692803829565,1268.7786395213298,1269.5935182784665,6,False,6,,0.0
Arina Loginova,Arina Loginova,-207259,Russia,False,False,False,0,1268.268404674306,1281.5445940476695,1285.2323239273155,1296.5038087734931,1284.6943209032254,1287.0376224943216,1297.7355774307434,1274.24625738364,1294.4226615053965,2,False,2,0.0,0.0
Maja Friis Rud,Maja Friis Rud,8977,Norway,False,True,False,0,1268.2318304842154,1265.6770007919952,1294.9198552342111,1276.0341488161405,1270.8551351291403,1276.6166943927535,1274.1692803829565,1294.1478271686888,1275.578080349771,6,False,6,,0.0
Nora Wallenius,Nora Wallenius,12287,Sweden,False,True,False,0,1268.160101172988,1268.895951947049,1276.7941008803052,1272.0452678640663,1270.8551351291403,1276.6166943927535,1274.1692803829565,1268.7786395213298,1269.0576531647614,6,False,6,,0.0
Erika Österman,Erika Österman,12337,Sweden,False,True,False,0,1268.160101172988,1268.895951947049,1276.7941008803052,1272.0452678640663,1270.8551351291403,1276.6166943927535,1274.1692803829565,1268.7786395213298,1269.0576531647614,6,False,6,,0.0
Caroline Menna,Caroline Menna,11735,USA,False,False,False,0,1268.1176791027583,1277.665466973574,1289.483782512523,1290.1514056031156,1291.0191001728956,1276.6166943927535,1290.518113276712,1287.629448498637,1280.5712090825516,7,False,7,0.0,0.0
Kseniya Tarasova,Kseniya Tarasova,-207374,Russia,False,False,False,0,1268.0358953621287,1275.9731834306988,1290.5138220125452,1286.6543745036888,1289.9243814250633,1291.9276294098668,1300.0,1282.1430303409277,1284.4885273458374,2,False,2,0.0,0.0
Zuzanna Moszczynska,Zuzanna Moszczynska,11781,Poland,False,False,False,0,1267.9049440213869,1286.3287992044206,1276.7941008803052,1288.6404841637648,1282.923662336838,1285.1105781984686,1274.1692803829565,1285.9917633882628,1284.9857480186683,4,False,4,0.0,0.0
Natalia Bialon,Natalia Bialon,11791,Poland,False,False,False,0,1267.9049440213869,1286.3287992044206,1276.7941008803052,1288.6404841637648,1282.923662336838,1285.1105781984686,1274.1692803829565,1285.9917633882628,1284.9857480186683,4,False,4,0.0,0.0
Julia Gdula,Julia Gdula,11795,Poland,False,False,False,0,1267.9049440213869,1286.3287992044206,1276.7941008803052,1288.6404841637648,1282.923662336838,1285.1105781984686,1274.1692803829565,1285.9917633882628,1284.9857480186683,4,False,4,0.0,0.0
Manaka Fukushi,Manaka Fukushi,11843,Japan,False,False,False,0,1267.8679758357391,1272.3031546855432,1287.342833569565,1287.8973111605223,1296.498330028694,1297.3885178402973,1298.417389993681,1283.6886795310766,1283.5833985002075,3,False,3,0.0,0.0
Hiyori Kiriyama,Hiyori Kiriyama,11850,Japan,False,False,False,0,1267.8679758357391,1272.3031546855432,1287.342833569565,1287.8973111605223,1296.498330028694,1297.3885178402973,1298.417389993681,1283.6886795310766,1283.5833985002075,3,False,3,0.0,0.0
Yuzuki Takahashi,Yuzuki Takahashi,11853,Japan,False,False,False,0,1267.8679758357391,1272.3031546855432,1287.342833569565,1287.8973111605223,1296.498330028694,1297.3885178402973,1298.417389993681,1283.6886795310766,1283.5833985002075,3,False,3,0.0,0.0
Rino Yoshida,Rino Yoshida,11855,Japan,False,False,False,0,1267.8679758357391,1272.3031546855432,1287.342833569565,1287.8973111605223,1296.498330028694,1297.3885178402973,1298.417389993681,1283.6886795310766,1283.5833985002075,3,False,3,0.0,0.0
Nina Schamberger,Nina Schamberger,10166,USA,False,False,False,0,1267.8152675512652,1288.7694548157078,1297.2437410942423,1292.223490502045,1281.2930703312911,1277.3945123913868,1293.009341131022,1279.279862846456,1284.7147151643496,7,False,7,0.0,0.0
Julie Sand-Hanssen,Julie Sand-Hanssen,10980,Norway,False,True,False,0,1267.7953343760385,1262.948696897387,1279.008148165781,1286.4927415061932,1270.8551351291403,1276.6166943927535,1274.1692803829565,1277.1150030049414,1289.4970197576588,6,False,6,,0.0
