FISName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Year,Run1,Run2,Time,Points,Discipline,Elo,Downhill_Elo,Super G_Elo,Giant Slalom_Elo,Slalom_Elo,Combined_Elo,Tech_Elo,Speed_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
Rebeka Jancova,Rebeka Jancova,4087,Slovakia,999,999,False,False,,,,,,Slalom,1177.8198977463069,1227.719405624011,1262.175430249286,1175.0924035658766,1248.021468721918,1298.9040094814773,1181.7908534832984,1267.691766679108,1248.021468721918,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elsa Feliciello,Elsa Feliciello,5551,Canada,999,999,False,False,,,,,,Slalom,1212.3037290619636,1265.5709253288426,1272.5450984839335,1263.5745302338855,1247.8602119695972,1289.5884390520164,1211.7397686764073,1261.9723462816562,1247.8602119695972,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Janine Schmitt,Janine Schmitt,4140,Switzerland,999,999,False,False,,,,,,Slalom,1296.6736041661843,1307.3613665380578,1255.825400952805,1245.5218503708622,1247.0890490451893,1283.9327079143002,1251.6395272831187,1294.1009932770512,1247.0890490451893,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Nuunu Chemnitz Berthelsen,Nuunu Chemnitz Berthelsen,1309,Denmark,999,999,False,False,,,,,,Slalom,1241.4117103552649,1265.5709253288426,1272.5450984839335,1264.1962896028924,1246.5711425785094,1289.5884390520164,1241.651712406782,1261.9723462816562,1246.5711425785094,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Valerie Grenier,Valerie Grenier,460,Canada,999,999,False,False,,,,,,Slalom,1479.1229674244917,1228.3306522349242,1365.1261177142233,1562.2760288172876,1246.5151628157648,1291.6237453126837,1580.5446807833468,1332.5231486132852,1246.5151628157648,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Josephine Ronnestad Brodwall,Josephine Ronnestad Brodwall,6064,Norway,999,999,False,False,,,,,,Slalom,1237.0179905172868,1265.5709253288426,1272.5450984839335,1293.5326003725263,1246.289700432999,1289.5884390520164,1236.528974000469,1261.9723462816562,1246.289700432999,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Alexa Brownlie,Alexa Brownlie,5341,Canada,999,999,False,False,,,,,,Slalom,1172.0468606271909,1296.2818668170682,1292.7137366114268,1242.0655621523306,1245.281677520621,1289.5884390520164,1184.8076434143786,1286.102423473165,1245.281677520621,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Marie Bogner,Marie Bogner,5516,Germany,999,999,False,False,,,,,,Slalom,1244.356899339204,1265.5709253288426,1272.5450984839335,1270.617575494574,1244.8962324948768,1289.5884390520164,1244.1680561440753,1261.9723462816562,1244.8962324948768,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Melanie Dahlberg,Melanie Dahlberg,4342,Sweden,999,999,False,False,,,,,,Slalom,1224.7402538506644,1265.5709253288426,1272.5450984839335,1279.4783933493136,1244.8652870492192,1289.5884390520164,1223.5224415040295,1261.9723462816562,1244.8652870492192,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Victoria Klotz,Victoria Klotz,6301,Italy,999,999,False,False,,,,,,Slalom,1208.318230363854,1265.5709253288426,1272.5450984839335,1263.795469117866,1244.7103019853505,1289.5884390520164,1212.1063239191135,1261.9723462816562,1244.7103019853505,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sofia Maria Moldovan,Sofia Maria Moldovan,6262,Romania,999,999,False,False,,,,,,Slalom,1220.9513887136432,1265.5709253288426,1272.5450984839335,1265.679487022116,1243.9537504582784,1289.5884390520164,1216.856373901807,1261.9723462816562,1243.9537504582784,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ingrid Myking,Ingrid Myking,6413,Norway,999,999,False,False,,,,,,Slalom,1243.4817538544837,1265.5709253288426,1272.5450984839335,1270.617575494574,1243.7604424528836,1289.5884390520164,1240.6104926166954,1261.9723462816562,1243.7604424528836,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Kaitlin Keane,Kaitlin Keane,4748,USA,999,999,False,False,,,,,,Slalom,1180.342610457821,1296.2529657635014,1291.965202143204,1233.8936917170156,1243.1214970353162,1289.5884390520164,1188.7876162775635,1285.6443707066085,1243.1214970353162,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Hilma Lövblom,Hilma Lövblom,3985,Sweden,999,999,False,False,,,,,,Slalom,1292.8874595023071,1265.5709253288426,1289.8815607666545,1280.0926443386568,1242.7232619544543,1289.5884390520164,1295.6709152295996,1285.7001819913,1242.7232619544543,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Piera Hudson,Piera Hudson,375,New Zealand,999,999,False,False,,,,,,Slalom,1194.593879994139,1265.5709253288426,1291.6255763327822,1188.6992969893238,1242.7177750328146,1293.763597615624,1193.2090614477838,1289.206190425276,1242.7177750328146,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Tianna Bruce,Tianna Bruce,4768,USA,999,999,False,False,,,,,,Slalom,1179.794632485204,1265.5709253288426,1298.7619143637876,1243.7931358424505,1241.9153209953536,1289.5884390520164,1184.8754706162229,1297.5280464096982,1241.9153209953536,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Yuying Zhang,Yuying Zhang,5846,China,999,999,False,False,,,,,,Slalom,1213.867457321142,1300.7644218209043,1300.5076141282718,1259.6051378947438,1241.6735201319827,1289.5884390520164,1208.8528141071365,1301.0354343879198,1241.6735201319827,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sarah Schleper,Sarah Schleper,132,USA,999,999,False,False,,,,,,Slalom,1236.7703432556352,1282.3630885701102,1209.4027498909886,1278.1801055729404,1241.6432563631708,1292.2606789807055,1272.4887683800916,1212.862008674167,1241.6432563631708,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elese Sommerova,Elese Sommerova,3924,Czechia,999,999,False,False,,,,,,Slalom,1241.180400440338,1265.5709253288426,1272.5450984839335,1272.3940768720886,1241.6065600688426,1289.5884390520164,1239.718459950972,1261.9723462816562,1241.6065600688426,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sophie Mahon,Sophie Mahon,5255,Australia,999,999,False,False,,,,,,Slalom,1246.0202248576356,1265.5709253288426,1298.579580152614,1290.4362670094335,1241.1550163623351,1300.0,1242.3692146852582,1298.755473866514,1241.1550163623351,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Romane Miradoli,Romane Miradoli,196,France,999,999,True,False,,,,,,Slalom,1544.578839303299,1410.225930121482,1519.916309446695,1278.1294472632785,1240.99727933108,1247.619009990004,1282.9822821560151,1528.347918517581,1240.99727933108,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Jana Fritz,Jana Fritz,5269,Germany,999,999,False,False,,,,,,Slalom,1260.5293345298392,1265.5709253288426,1272.5450984839335,1256.7623270057634,1240.1285445773026,1289.5884390520164,1260.0474502396603,1261.9723462816562,1240.1285445773026,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Vittoria Rossi,Vittoria Rossi,6184,Italy,999,999,False,False,,,,,,Slalom,1224.0051145435243,1265.5709253288426,1272.5450984839335,1284.7727701060376,1239.7944289851434,1289.5884390520164,1222.177623588094,1261.9723462816562,1239.7944289851434,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mikayla Wunsch,Mikayla Wunsch,5605,Canada,999,999,False,False,,,,,,Slalom,1186.3028688474508,1298.578793258012,1295.6805704094977,1265.757836946858,1239.076163924366,1300.0,1195.2179945002233,1292.093604813432,1239.076163924366,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Victoria Olivier,Victoria Olivier,4232,Austria,999,999,False,False,,,,,,Slalom,1273.5644330427456,1273.874496313203,1323.7231391414578,1288.5321639183223,1238.929793890116,1300.0,1297.3248819457183,1274.9108927301352,1238.929793890116,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Christina Jacobsen,Christina Jacobsen,5252,Norway,999,999,False,False,,,,,,Slalom,1182.0604202010045,1299.1949956528852,1298.719398454163,1245.2821710369728,1237.3056982588462,1289.5884390520164,1185.4964519655111,1297.2703797609895,1237.3056982588462,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Vanina Guerillot,Vanina Guerillot,3944,Portugal,999,999,False,False,,,,,,Slalom,1219.3928451652407,1265.5709253288426,1299.0103253922578,1255.888010745345,1237.298110685115,1298.7105993899734,1219.524185118668,1298.238814184636,1237.298110685115,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Maja Waroschitz,Maja Waroschitz,5878,Austria,999,999,False,False,,,,,,Slalom,1220.587780281607,1265.5709253288426,1300.0,1279.2208630278233,1236.887310403289,1300.0,1221.019581351919,1300.0,1236.887310403289,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sara Rask,Sara Rask,3792,Sweden,999,999,False,False,,,,,,Slalom,1243.450803381269,1265.5709253288426,1298.33663106235,1282.9967932569325,1236.4200124834565,1289.5884390520164,1241.2705650469468,1297.8189186421594,1236.4200124834565,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Thea Emilie Benth Jellum,Thea Emilie Benth Jellum,5210,Norway,999,999,False,False,,,,,,Slalom,1214.3518835655575,1265.5709253288426,1299.2950977152996,1254.6593197651782,1234.6261306873128,1289.5884390520164,1208.6495440378922,1298.609389367221,1234.6261306873128,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Annika Johansson,Annika Johansson,6412,USA,999,999,False,False,,,,,,Slalom,1223.2918897092925,1265.5709253288426,1272.5450984839335,1289.2500746133387,1233.912271661875,1289.5884390520164,1219.1516034384017,1261.9723462816562,1233.912271661875,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Eloise Yung Shih King,Eloise Yung Shih King,5863,Hong Kong,999,999,False,False,,,,,,Slalom,1237.0551543340343,1265.5709253288426,1272.5450984839335,1270.617575494574,1233.5107600584447,1289.5884390520164,1233.4625312353478,1261.9723462816562,1233.5107600584447,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Celina Haller,Celina Haller,4200,Italy,999,999,False,False,,,,,,Slalom,1235.537498403599,1265.5709253288426,1299.869929506446,1283.327557278369,1233.2514338158005,1289.5884390520164,1233.567477487105,1299.2931811593148,1233.2514338158005,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Matilda Saalo,Matilda Saalo,6201,Sweden,999,999,False,False,,,,,,Slalom,1232.6051442135492,1265.5709253288426,1272.5450984839335,1300.3214521926477,1231.2017618063871,1289.5884390520164,1229.384187195515,1261.9723462816562,1231.2017618063871,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Julia Clason,Julia Clason,6062,Norway,999,999,False,False,,,,,,Slalom,1191.1425788226622,1265.5709253288426,1272.5450984839335,1249.7322180013962,1231.1674985727743,1289.5884390520164,1194.5145331432464,1261.9723462816562,1231.1674985727743,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mialitiana Clerc,Mialitiana Clerc,3889,Madagascar,999,999,False,False,,,,,,Slalom,1205.026287472159,1265.5709253288426,1272.5450984839335,1240.2341807617424,1230.728841809632,1289.5884390520164,1202.08708084993,1261.9723462816562,1230.728841809632,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Wen-Yi Lee,Wen-Yi Lee,3982,Taiwan,999,999,False,False,,,,,,Slalom,1221.114634985072,1265.5709253288426,1272.5450984839335,1288.5389172350576,1228.7488193207168,1289.5884390520164,1220.1751935081531,1261.9723462816562,1228.7488193207168,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Aniela Sawicka,Aniela Sawicka,3916,Poland,999,999,False,False,,,,,,Slalom,1233.3174038040536,1265.5709253288426,1272.5450984839335,1297.6905454868056,1228.169753602384,1289.5884390520164,1228.9984973906858,1261.9723462816562,1228.169753602384,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elena Curtoni,Elena Curtoni,33,Italy,999,999,False,False,,,,,,Slalom,1516.8337693233998,1417.455775050865,1522.316157847112,1318.1684562868645,1227.479119331719,1341.9251259715843,1322.912939507402,1509.6805528292218,1227.479119331719,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Maria Sole Antonini,Maria Sole Antonini,5213,Italy,999,999,False,False,,,,,,Slalom,1205.007698658335,1265.5709253288426,1272.5450984839335,1273.0951391917752,1226.955338828199,1289.5884390520164,1204.607684489742,1261.9723462816562,1226.955338828199,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Hedda Martelleur,Hedda Martelleur,4315,Sweden,999,999,False,False,,,,,,Slalom,1189.6816678913356,1265.5709253288426,1272.5450984839335,1247.975718535077,1224.8171054638697,1289.5884390520164,1186.552254834613,1261.9723462816562,1224.8171054638697,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Nina Astner,Nina Astner,3959,Austria,999,999,False,False,,,,,,Slalom,1322.385103319038,1265.5709253288426,1272.5450984839335,1336.8764856139676,1224.7350954484548,1289.5884390520164,1331.8285056711231,1261.9723462816562,1224.7350954484548,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Rebecca Pelkey,Rebecca Pelkey,5898,Canada,999,999,False,False,,,,,,Slalom,1160.4098309899418,1298.0371097514023,1295.0969540663896,1242.682717941687,1224.47275567081,1289.5884390520164,1170.2565658871242,1292.6913538934768,1224.47275567081,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Zali Sutton,Zali Sutton,4380,Australia,999,999,False,False,,,,,,Slalom,1194.2155713668478,1265.5709253288426,1272.5450984839335,1272.155265126361,1223.914453659455,1289.5884390520164,1192.6538110314375,1261.9723462816562,1223.914453659455,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Francesca Fanti,Francesca Fanti,4136,Italy,999,999,False,False,,,,,,Slalom,1215.0114134847145,1265.5709253288426,1272.5450984839335,1220.3040780250824,1223.532659413451,1289.5884390520164,1214.4908060486955,1261.9723462816562,1223.532659413451,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Pernille Dyrstad Lydersen,Pernille Dyrstad Lydersen,4733,Norway,999,999,False,False,,,,,,Slalom,1155.8530509386492,1275.1800375122837,1243.2814640511376,1225.8867241121022,1220.7633005239288,1300.0,1185.8969348578676,1213.0796627127122,1220.7633005239288,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Esther Nordberg,Esther Nordberg,6144,Sweden,999,999,False,False,,,,,,Slalom,1206.001839835462,1265.5709253288426,1272.5450984839335,1275.9784065487056,1219.474394901164,1289.5884390520164,1203.741304839726,1261.9723462816562,1219.474394901164,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Emma Wieser,Emma Wieser,4224,Italy,999,999,False,False,,,,,,Slalom,1183.817057169467,1265.5709253288426,1272.5450984839335,1264.8482315948932,1219.1274886470176,1289.5884390520164,1182.7424117555438,1261.9723462816562,1219.1274886470176,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Garance Meyer,Garance Meyer,5279,France,999,999,True,False,,,,,,Slalom,1236.1866102003903,1253.9184261145515,1249.8949909827352,1245.0789725564314,1217.739295079715,1289.5884390520164,1187.0977201479295,1230.872105334804,1217.739295079715,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Adriana Jelinkova,Adriana Jelinkova,241,Czechia,999,999,False,False,,,,,,Slalom,1225.2953018598052,1265.5709253288426,1253.5408077165928,1237.389290376708,1217.3692502689396,1290.6862268632087,1222.0145552262345,1250.6088488352466,1217.3692502689396,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Joana Hählen,Joana Hählen,169,Switzerland,999,999,False,False,,,,,,Slalom,1332.1774848805303,1298.9531061018529,1339.9390747417842,1227.3658036325028,1216.5603639871715,1272.7558996320206,1198.5626735319672,1315.6067687578109,1216.5603639871715,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Louise Lundquist,Louise Lundquist,5491,Sweden,999,999,False,False,,,,,,Slalom,1213.6500401016474,1265.5709253288426,1300.0,1296.0357113333,1216.454635961685,1300.0,1211.8612490885378,1300.0,1216.454635961685,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Tatum Bieler,Tatum Bieler,5490,Italy,999,999,False,False,,,,,,Slalom,1232.2371740927872,1265.5709253288426,1300.0,1263.478931965631,1215.4962984716124,1289.5884390520164,1230.2871986140408,1300.0,1215.4962984716124,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sarina Dörig,Sarina Dörig,6192,Switzerland,999,999,False,False,,,,,,Slalom,1211.6494676692284,1265.5709253288426,1272.5450984839335,1270.617575494574,1211.1134712910855,1289.5884390520164,1207.4045915208792,1261.9723462816562,1211.1134712910855,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Eleri Smart,Eleri Smart,4778,Canada,999,999,False,False,,,,,,Slalom,1185.8154267613234,1265.5709253288426,1272.5450984839335,1249.6996704016822,1210.901803047631,1289.5884390520164,1185.8776586073784,1261.9723462816562,1210.901803047631,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Luisa Illig,Luisa Illig,6411,Germany,999,999,False,False,,,,,,Slalom,1193.266369058592,1265.5709253288426,1272.5450984839335,1262.0169105030925,1207.5446431177602,1289.5884390520164,1185.960592659851,1261.9723462816562,1207.5446431177602,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Charlotte Grandinger,Charlotte Grandinger,5954,Germany,999,999,False,False,,,,,,Slalom,1204.0652210734422,1265.5709253288426,1272.5450984839335,1273.1614831413187,1204.8842317467895,1289.5884390520164,1205.3460088388692,1261.9723462816562,1204.8842317467895,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Leonie Bartholomeus,Leonie Bartholomeus,6188,Germany,999,999,False,False,,,,,,Slalom,1206.139579031198,1265.5709253288426,1272.5450984839335,1270.617575494574,1203.817256688194,1289.5884390520164,1200.676816381117,1261.9723462816562,1203.817256688194,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sophie Mathiou,Sophie Mathiou,4103,Italy,999,999,False,False,,,,,,Slalom,1198.816742704167,1265.5709253288426,1298.2754502164682,1255.7611183255772,1203.399783186349,1300.0,1194.668373059499,1297.0732025543043,1203.399783186349,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Kim Vanreusel,Kim Vanreusel,2962,Belgium,999,999,False,False,,,,,,Slalom,1204.875263108709,1285.1407789355717,1281.4361446979085,1263.3605824437263,1203.2100851083806,1293.5883786658692,1205.9798081535912,1272.9886438575431,1203.2100851083806,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Amelie Bourgeois,Amelie Bourgeois,5304,Canada,999,999,False,False,,,,,,Slalom,1137.5799653591364,1298.0371097514023,1293.0322078105726,1240.6935087605225,1200.076932948906,1289.5884390520164,1144.9193215237285,1290.6979985385665,1200.076932948906,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Magdalena Egger,Magdalena Egger,3962,Austria,999,999,False,False,,,,,,Slalom,1345.510948767086,1352.443440930371,1293.756725272557,1297.0014994132398,1200.048786247272,1297.9178347723137,1219.0671617269743,1352.453719396876,1200.048786247272,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ilona Charbotel,Ilona Charbotel,6186,France,999,999,True,False,,,,,,Slalom,1197.8847348611723,1265.5709253288426,1272.5450984839335,1270.617575494574,1199.984622883516,1289.5884390520164,1196.361284120039,1261.9723462816562,1199.984622883516,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Faye Buff,Faye Buff,4268,Switzerland,999,999,False,False,,,,,,Slalom,1193.239961688305,1265.5709253288426,1272.5450984839335,1280.775727773373,1198.5752389353702,1289.5884390520164,1192.7634477041167,1261.9723462816562,1198.5752389353702,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Viktoria Zaytseva,Viktoria Zaytseva,5895,USA,999,999,False,False,,,,,,Slalom,1165.057793008924,1298.331543288692,1300.0,1250.7179524996347,1193.9376054919371,1289.5884390520164,1162.5655246739736,1297.5656754660188,1193.9376054919371,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Romy Ertl,Romy Ertl,5609,Germany,999,999,False,False,,,,,,Slalom,1284.9737711756304,1265.5709253288426,1300.0,1284.0385748585684,1193.933525656957,1300.0,1284.6206456865038,1300.0,1193.933525656957,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Molly Butler,Molly Butler,5502,Great Britain,999,999,False,False,,,,,,Slalom,1309.3211227931356,1265.5709253288426,1300.0,1308.6860776985577,1193.1183928919672,1300.0,1309.3066192937526,1300.0,1193.1183928919672,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Liza Backlund,Liza Backlund,5115,Sweden,999,999,False,False,,,,,,Slalom,1166.8875665470705,1296.6385771242603,1298.719398454163,1232.6933104062905,1192.5491188946653,1289.5884390520164,1165.5689343892036,1295.1168377532913,1192.5491188946653,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Giorgia Collomb,Giorgia Collomb,5332,Italy,999,999,False,False,,,,,,Slalom,1185.3981449036912,1265.5709253288426,1283.4509504911357,1233.7284093756043,1190.3019446895555,1300.0,1187.3511981318447,1278.865397376655,1190.3019446895555,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
