Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,32,Cande Moreno Becerra,Andorra,3777,2023,6,2000-01-01T00:00:00.000000,22.921286789869953,5,1285.274788845688,1277.05536447497
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,33,Nicole Schmidhofer,Austria,207,2023,6,1989-01-01T00:00:00.000000,33.9192334017796,160,1300.364012175918,1290.2268837659317
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,34,Alice Robinson,New Zealand,3891,2023,6,2001-01-01T00:00:00.000000,21.919233401779604,43,1296.0807992889381,1285.2046352035454
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,35,Nadine Fest,Austria,2969,2023,6,1998-01-01T00:00:00.000000,24.919917864476385,49,1300.594526963719,1288.4433460076566
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,36,Elvedina Muzaferija,Bosnia&Herzegovina,2989,2023,6,1999-01-01T00:00:00.000000,23.920602327173167,41,1248.8055718469768,1238.7713268500108
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,37,Stefanie Fleckenstein,Canada,3011,2023,6,1997-01-01T00:00:00.000000,25.919233401779604,14,1256.560486611129,1245.0669566422678
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,38,Stephanie Jenal,Switzerland,3784,2023,6,1998-01-01T00:00:00.000000,24.919917864476385,20,1257.1862422393224,1244.6555034224743
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,39,Inni Holm Wembstad,Norway,4139,2023,6,2000-01-01T00:00:00.000000,22.921286789869953,3,1277.9773531295486,1263.1996344525305
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,40,Keely Cashman,USA,2975,2023,6,1999-01-01T00:00:00.000000,23.920602327173167,30,1261.8703871287482,1247.0604614886747
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,41,Karoline Pichler,Italy,253,2023,6,1994-01-01T00:00:00.000000,28.919917864476385,42,1266.1389737750014,1250.073674218839
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,42,Greta Small,Australia,248,2023,6,1995-01-01T00:00:00.000000,27.920602327173167,64,1222.2459828941828,1207.2544989288645
2022-12-03,Lake Louise,Canada,L,Downhill,World Cup,0,N/A,42,Ania Monica Caill,Romania,398,2023,6,1995-01-01T00:00:00.000000,27.920602327173167,42,1216.5288713331468,1201.8623772314174
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,1,Elena Curtoni,Italy,33,2023,10,1991-01-01T00:00:00.000000,31.956194387405887,238,1365.4610327339694,1385.8181038012858
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,2,Sofia Goggia,Italy,331,2023,10,1992-01-01T00:00:00.000000,30.95687885010267,131,1406.06565288399,1422.722018590621
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,3,Corinne Suter,Switzerland,177,2023,10,1994-01-01T00:00:00.000000,28.9555099247091,148,1407.2256970001865,1422.8069005326083
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,4,Jasmine Flury,Switzerland,201,2023,10,1993-01-01T00:00:00.000000,29.95482546201232,84,1341.6352917520226,1360.6243764951055
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,5,Breezy Johnson,USA,497,2023,10,1996-01-01T00:00:00.000000,26.95687885010267,68,1346.112587140744,1363.793186896926
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,6,Mikaela Shiffrin,USA,72,2023,10,1995-01-01T00:00:00.000000,27.956194387405887,236,1309.94688856818,1329.1317665677461
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,7,Federica Brignone,Italy,127,2023,10,1990-01-01T00:00:00.000000,32.955509924709105,270,1337.158631788223,1353.4567905500196
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,8,Ragnhild Mowinckel,Norway,176,2023,10,1992-01-01T00:00:00.000000,30.95687885010267,213,1351.113524633292,1364.9504263178417
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,8,Lara Gut-Behrami,Switzerland,10,2023,10,1991-01-01T00:00:00.000000,31.956194387405887,305,1355.9654015332922,1369.4698432122914
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,10,Laura Pirovano,Italy,2916,2023,10,1997-01-01T00:00:00.000000,25.95482546201232,53,1309.5147954901502,1324.7296733478581
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,11,Cornelia Hütter,Austria,94,2023,10,1992-01-01T00:00:00.000000,30.95687885010267,102,1347.182056333907,1358.7890740525643
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,12,Ilka Stuhec,Slovenia,43,2023,10,1990-01-01T00:00:00.000000,32.955509924709105,189,1345.5771682588554,1356.2946218127718
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,13,Christina Ager,Austria,390,2023,10,1995-01-01T00:00:00.000000,27.956194387405887,45,1285.354029449052,1299.2427746270057
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,14,Nina Ortlieb,Austria,386,2023,10,1996-01-01T00:00:00.000000,26.95687885010267,51,1346.5172418532989,1355.1699954382584
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,15,Emma Aicher,Germany,4194,2023,10,2003-01-01T00:00:00.000000,19.956194387405887,19,1293.5131009374004,1304.8377627308087
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,16,Joana Hählen,Switzerland,169,2023,10,1992-01-01T00:00:00.000000,30.95687885010267,105,1366.2664765630752,1371.5688577363067
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,17,Tricia Mangan,USA,1341,2023,10,1997-01-01T00:00:00.000000,25.95482546201232,19,1262.2851402001904,1273.256158185021
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,17,Mirjam Puchner,Austria,175,2023,10,1992-01-01T00:00:00.000000,30.95687885010267,114,1377.3119677858465,1380.3683224341999
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,19,Michelle Gisin,Switzerland,360,2023,10,1993-01-01T00:00:00.000000,29.95482546201232,205,1356.3280624705112,1359.307696593632
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,20,Stephanie Venier,Austria,255,2023,10,1993-01-01T00:00:00.000000,29.95482546201232,125,1327.2474585903647,1331.2316652836485
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,21,Cande Moreno Becerra,Andorra,3777,2023,10,2000-01-01T00:00:00.000000,22.95687885010267,6,1277.739119244476,1284.152552286765
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,22,Tamara Tippler,Austria,96,2023,10,1991-01-01T00:00:00.000000,31.956194387405887,110,1328.7435954528669,1330.6241132434318
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,23,Karoline Pichler,Italy,253,2023,10,1994-01-01T00:00:00.000000,28.9555099247091,44,1251.5614888036266,1257.759040698057
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,24,Laura Gauche,France,388,2023,10,1995-01-01T00:00:00.000000,27.956194387405887,96,1300.1979959016423,1301.5594275861652
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,24,Kira Weidle-Winkelmann,Germany,1340,2023,10,1996-01-01T00:00:00.000000,26.95687885010267,91,1365.969541034992,1362.7920799351116
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,26,Stephanie Jenal,Switzerland,3784,2023,10,1998-01-01T00:00:00.000000,24.9555099247091,21,1246.3047805905298,1249.8558411044312
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,27,Katrin Hirtl-Stanggassinger,Germany,2965,2023,10,1998-01-01T00:00:00.000000,24.9555099247091,12,1278.2879239120307,1278.6636106510523
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,28,Priska Ming-Nufer,Switzerland,170,2023,10,1992-01-01T00:00:00.000000,30.95687885010267,142,1334.2352490654243,1329.2355372519614
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,28,Marie-Michele Gagnon,Canada,62,2023,10,1989-01-01T00:00:00.000000,33.95482546201232,247,1331.0525243628026,1326.2731019541548
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,30,Lauren Macuga,USA,4098,2023,10,2002-01-01T00:00:00.000000,20.9555099247091,3,1281.7397224636413,1278.877747169343
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,31,Ariane Raedler,Austria,3633,2023,10,1995-01-01T00:00:00.000000,27.956194387405887,37,1322.5808601613362,1315.8886963632642
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,32,Juliana Suter,Switzerland,3935,2023,10,1998-01-01T00:00:00.000000,24.9555099247091,15,1297.381627139643,1291.438312428345
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,33,Anouck Errard,France,3579,2023,10,1999-01-01T00:00:00.000000,23.956194387405887,4,1287.2836379007272,1280.0391352234246
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,33,Esther Paslier,France,3769,2023,10,1997-01-01T00:00:00.000000,25.95482546201232,20,1269.17366642671,1263.174635929144
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,33,Nicol Delago,Italy,461,2023,10,1996-01-01T00:00:00.000000,26.95687885010267,68,1344.9650546018447,1333.7246535432646
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,36,Christine Scheyer,Austria,859,2023,10,1994-01-01T00:00:00.000000,28.9555099247091,71,1318.7463204420512,1307.3202654094694
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,37,Ramona Siebenhofer,Austria,179,2023,10,1991-01-01T00:00:00.000000,31.956194387405887,176,1346.6946421008347,1332.3351898450594
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,38,Keely Cashman,USA,2975,2023,10,1999-01-01T00:00:00.000000,23.956194387405887,31,1248.6380704209705,1240.0324486925342
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,39,Stefanie Fleckenstein,Canada,3011,2023,10,1997-01-01T00:00:00.000000,25.95482546201232,15,1246.7039724213307,1237.2282534443564
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,40,Kajsa Vickhoff Lie,Norway,2963,2023,10,1998-01-01T00:00:00.000000,24.9555099247091,48,1300.0668802490472,1285.9374045298725
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,41,Franziska Gritsch,Austria,3694,2023,10,1997-01-01T00:00:00.000000,25.95482546201232,65,1293.4516070894501,1278.7805262571417
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,42,Elvedina Muzaferija,Bosnia&Herzegovina,2989,2023,10,1999-01-01T00:00:00.000000,23.956194387405887,43,1240.5959536675148,1228.528742867941
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,43,Delia Durrer,Switzerland,4074,2023,10,2002-01-01T00:00:00.000000,20.9555099247091,7,1297.744631161014,1280.7761569898475
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,44,Nadia Delago,Italy,3013,2023,10,1997-01-01T00:00:00.000000,25.95482546201232,46,1330.3857745849893,1310.1525276909085
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,45,Inni Holm Wembstad,Norway,4139,2023,10,2000-01-01T00:00:00.000000,22.95687885010267,4,1264.2962927731735,1247.6303263693362
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,46,Livia Rossi,Switzerland,4253,2023,10,2001-01-01T00:00:00.000000,21.95482546201232,1,1300.0,1279.8751621950494
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,47,Nathalie Gröbli,Switzerland,1357,2023,10,1996-01-01T00:00:00.000000,26.95687885010267,18,1296.1055289807466,1275.2506415660234
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,48,Greta Small,Australia,248,2023,10,1995-01-01T00:00:00.000000,27.956194387405887,66,1210.0183335793834,1193.9499919328955
2022-12-16,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,49,Sabrina Simader,Kenya,2987,2023,10,1998-01-01T00:00:00.000000,24.9555099247091,15,1268.8828345247935,1247.9036966592737
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,1,Sofia Goggia,Italy,331,2023,11,1992-01-01T00:00:00.000000,30.9596167008898,132,1422.436755259032,1439.4887046676001
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,2,Ilka Stuhec,Slovenia,43,2023,11,1990-01-01T00:00:00.000000,32.95824777549623,190,1356.163766799521,1376.6718161000417
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,3,Kira Weidle-Winkelmann,Germany,1340,2023,11,1996-01-01T00:00:00.000000,26.9596167008898,92,1362.6461217922665,1381.7048190493008
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,4,Mikaela Shiffrin,USA,72,2023,11,1995-01-01T00:00:00.000000,27.958932238193018,237,1329.0640507260282,1349.46817036073
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,5,Cornelia Hütter,Austria,94,2023,11,1992-01-01T00:00:00.000000,30.9596167008898,103,1358.6524207663988,1375.987715454292
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,6,Nina Ortlieb,Austria,386,2023,11,1996-01-01T00:00:00.000000,26.9596167008898,52,1355.0417545823534,1371.6277842082623
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,7,Mirjam Puchner,Austria,175,2023,11,1992-01-01T00:00:00.000000,30.9596167008898,115,1380.181508888635,1394.036493940435
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,8,Elena Curtoni,Italy,33,2023,11,1991-01-01T00:00:00.000000,31.958932238193018,239,1385.618622416591,1398.104493610104
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,9,Joana Hählen,Switzerland,169,2023,11,1992-01-01T00:00:00.000000,30.9596167008898,106,1371.4024982595777,1383.8577614601759
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,10,Jasmine Flury,Switzerland,201,2023,11,1993-01-01T00:00:00.000000,29.95756331279945,85,1360.4834571082415,1372.6918373709532
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,11,Isabella Wright,USA,3934,2023,11,1997-01-01T00:00:00.000000,25.95756331279945,30,1311.519546291458,1326.1591319038507
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,12,Lara Gut-Behrami,Switzerland,10,2023,11,1991-01-01T00:00:00.000000,31.958932238193018,306,1369.3083628263976,1378.9075383053123
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,13,Tamara Tippler,Austria,96,2023,11,1991-01-01T00:00:00.000000,31.958932238193018,111,1330.5529284905153,1341.8523589427573
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,14,Corinne Suter,Switzerland,177,2023,11,1994-01-01T00:00:00.000000,28.958247775496236,149,1422.5214398957123,1426.5679416593593
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,15,Michelle Gisin,Switzerland,360,2023,11,1993-01-01T00:00:00.000000,29.95756331279945,206,1359.1698377862765,1366.469252089209
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,16,Stephanie Venier,Austria,255,2023,11,1993-01-01T00:00:00.000000,29.95756331279945,126,1331.1590682958204,1339.415890071586
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,17,Laura Pirovano,Italy,2916,2023,11,1997-01-01T00:00:00.000000,25.95756331279945,54,1324.6721900283258,1332.385323761554
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,18,Ramona Siebenhofer,Austria,179,2023,11,1991-01-01T00:00:00.000000,31.958932238193018,177,1332.260027750362,1337.9394755943417
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,18,Ragnhild Mowinckel,Norway,176,2023,11,1992-01-01T00:00:00.000000,30.9596167008898,214,1364.79945116919,1368.2093553588577
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,20,Priska Ming-Nufer,Switzerland,170,2023,11,1992-01-01T00:00:00.000000,30.9596167008898,143,1329.167580198671,1333.564418995292
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,21,Christina Ager,Austria,390,2023,11,1995-01-01T00:00:00.000000,27.958932238193018,46,1299.2445347727005,1304.7484377994747
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,22,Laura Gauche,France,388,2023,11,1995-01-01T00:00:00.000000,27.958932238193018,97,1301.5558027475772,1305.8970834905595
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,23,Emma Aicher,Germany,4194,2023,11,2003-01-01T00:00:00.000000,19.958932238193018,20,1304.8265175090476,1307.937550902363
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,24,Kajsa Vickhoff Lie,Norway,2963,2023,11,1998-01-01T00:00:00.000000,24.958247775496236,49,1285.9700925746154,1289.4059516097002
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,25,Breezy Johnson,USA,497,2023,11,1996-01-01T00:00:00.000000,26.9596167008898,69,1363.6449017135835,1360.634553330556
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,26,Nadia Delago,Italy,3013,2023,11,1997-01-01T00:00:00.000000,25.95756331279945,47,1310.128928471254,1309.866486829781
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,27,Marie-Michele Gagnon,Canada,62,2023,11,1989-01-01T00:00:00.000000,33.95756331279945,248,1326.2120309851414,1323.8167892903593
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,28,Nicol Delago,Italy,461,2023,11,1996-01-01T00:00:00.000000,26.9596167008898,69,1333.646261685496,1329.7283221338453
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,29,Romane Miradoli,France,196,2023,11,1994-01-01T00:00:00.000000,28.958247775496236,133,1347.9238788493005,1342.0058514069306
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,30,Ariane Raedler,Austria,3633,2023,11,1995-01-01T00:00:00.000000,27.958932238193018,38,1315.8517636065249,1311.1861171966966
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,31,Katrin Hirtl-Stanggassinger,Germany,2965,2023,11,1998-01-01T00:00:00.000000,24.958247775496236,13,1278.7132063925474,1275.656465070226
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,32,Wendy Holdener,Switzerland,78,2023,11,1993-01-01T00:00:00.000000,29.95756331279945,258,1296.4499793207433,1291.1503952654505
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,33,Marta Bassino,Italy,385,2023,11,1996-01-01T00:00:00.000000,26.9596167008898,153,1297.4163627512526,1291.048838105424
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,34,Esther Paslier,France,3769,2023,11,1997-01-01T00:00:00.000000,25.95756331279945,21,1263.2602352874537,1258.27682011428
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,35,Federica Brignone,Italy,127,2023,11,1990-01-01T00:00:00.000000,32.95824777549623,271,1353.3325319830283,1341.0374608049567
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,36,Nicole Schmidhofer,Austria,207,2023,11,1989-01-01T00:00:00.000000,33.95756331279945,162,1290.540164912453,1281.6556456496048
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,37,Elvedina Muzaferija,Bosnia&Herzegovina,2989,2023,11,1999-01-01T00:00:00.000000,23.958932238193018,44,1228.6948754752473,1223.0603632793636
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,38,Juliana Suter,Switzerland,3935,2023,11,1998-01-01T00:00:00.000000,24.958247775496236,16,1291.4582137920022,1280.5092692177475
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,39,Roberta Melesi,Italy,428,2023,11,1996-01-01T00:00:00.000000,26.9596167008898,38,1258.9573942114728,1249.2707167324768
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,40,Tricia Mangan,USA,1341,2023,11,1997-01-01T00:00:00.000000,25.95756331279945,20,1273.3183233734953,1261.6375217895593
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,41,Delia Durrer,Switzerland,4074,2023,11,2002-01-01T00:00:00.000000,20.958247775496236,8,1280.820842186245,1267.6169229327802
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,42,Anouck Errard,France,3579,2023,11,1999-01-01T00:00:00.000000,23.958932238193018,5,1280.0855336028922,1265.9329800275084
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,43,Lauren Macuga,USA,4098,2023,11,2002-01-01T00:00:00.000000,20.958247775496236,4,1278.926845157482,1263.8551927578046
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,44,Livia Rossi,Switzerland,4253,2023,11,2001-01-01T00:00:00.000000,21.95756331279945,2,1279.9219417244758,1263.780813353366
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,45,Greta Small,Australia,248,2023,11,1995-01-01T00:00:00.000000,27.958932238193018,67,1194.1965017195148,1182.8036957727081
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,46,Stephanie Jenal,Switzerland,3784,2023,11,1998-01-01T00:00:00.000000,24.958247775496236,22,1249.9723995671307,1233.901789636821
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,47,Stefanie Fleckenstein,Canada,3011,2023,11,1997-01-01T00:00:00.000000,25.95756331279945,16,1237.374164322924,1221.1581010647403
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,48,Keely Cashman,USA,2975,2023,11,1999-01-01T00:00:00.000000,23.958932238193018,32,1240.1718413106614,1222.767026102907
2022-12-17,St.Moritz,Switzerland,L,Downhill,World Cup,0,N/A,49,Ania Monica Caill,Romania,398,2023,11,1995-01-01T00:00:00.000000,27.958932238193018,44,1205.0082179480812,1188.9259918732655
