Nation,Season,Race,Place,Date,City,Country,Event,HillSize,TeamSize,RaceType,Sex,Total_Elo,Total_Normal_Elo,Total_Large_Elo,Total_Flying_Elo,Total_Pelo,Total_Normal_Pelo,Total_Large_Pelo,Total_Flying_Pelo,Avg_Elo,Avg_Normal_Elo,Avg_Large_Elo,Avg_Flying_Elo,Avg_Pelo,Avg_Normal_Pelo,Avg_Large_Pelo,Avg_Flying_Pelo,TeamMembers,MemberIDs,AvgAge,MaxAge,MinAge,AvgExp,MaxExp,MinExp
Romania,2023,13,9,2023-01-14,Zakopane,Poland,World Cup,140,4,Team Large,M,5054.520206783904,4872.424161012612,5087.894933477561,5090.471685200159,5064.814347777117,5085.663429585274,5099.14881884542,5097.748597858013,1263.630051695976,1218.106040253153,1271.9737333693902,1272.6179213000398,1266.2035869442793,1271.4158573963184,1274.787204711355,1274.4371494645034,"Mihnea Alexandru Spulber,Daniel Andrei Cacina,Nicolae Sorin Mitrofan,Andrei Feldorean","2143,2329,1860,2439",22.473648186173854,23.80561259411362,21.242984257357975,4.25,7,2
Poland,2023,23,1,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,3317.552120512354,3075.616967969135,3292.617010238343,2873.726014965756,3314.8715703607413,3061.043428697133,3289.7747353283576,2861.6498778021178,1658.776060256177,1537.8084839845676,1646.3085051191715,1436.863007482878,1657.4357851803707,1530.5217143485665,1644.8873676641788,1430.8249389010589,"Piotr Zyla,Dawid Kubacki","98,69",34.49555099247091,36.07118412046543,32.91991786447639,374.0,402,346
Austria,2023,23,2,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,3261.4073731591316,2925.3083653633776,3231.9698897082644,2827.385831899019,3259.3645079880966,2923.100899467337,3229.779626977903,2816.5126418094983,1630.7036865795658,1462.6541826816888,1615.9849448541322,1413.6929159495096,1629.6822539940483,1461.5504497336685,1614.8898134889514,1408.2563209047491,"Daniel Tschofenig,Stefan Kraft","2542,432",25.312799452429843,29.749486652977414,20.876112251882272,190.0,332,48
Japan,2023,23,3,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,3028.0197567701166,2768.3888770347567,3016.5185545926643,2739.041970841078,3025.4296142176654,2729.190403848461,3013.82929274025,2728.123494345174,1514.0098783850583,1384.1944385173783,1508.2592772963321,1369.520985420539,1512.7148071088327,1364.5952019242304,1506.914646370125,1364.061747172587,"Naoki Nakamura,Ryoyu Kobayashi","1845,1637",26.327173169062284,26.39561943874059,26.258726899383984,169.5,213,126
Germany,2023,23,4,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,3169.3076736791445,3167.6820379456462,3139.1604928302622,2864.1930340350164,3168.8031996540476,3129.370802216654,3138.5512456437436,2873.285956501524,1584.6538368395723,1583.8410189728231,1569.5802464151311,1432.0965170175082,1584.4015998270238,1564.685401108327,1569.2756228218718,1436.642978250762,"Karl Geiger,Andreas Wellinger","554,553",28.72826830937714,29.998631074606433,27.457905544147845,256.5,270,243
Slovenia,2023,23,5,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,3040.374233240233,2720.823442740859,2947.45702638318,2946.4523051281803,3040.001056189265,2579.1652372760545,2946.5015151977295,2926.292877009163,1520.1871166201165,1360.4117213704294,1473.72851319159,1473.2261525640902,1520.0005280946325,1289.5826186380273,1473.2507575988648,1463.1464385045815,"Domen Prevc,Timi Zajc","1868,2106",23.242984257357975,23.690622861054074,22.795345653661876,159.5,166,153
Norway,2023,23,6,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,3288.320756960473,2854.864500464694,3280.604804601025,2801.333950012006,3290.5008257099844,2843.2546332993497,3282.915887674727,2764.8219034944796,1644.1603784802364,1427.432250232347,1640.3024023005125,1400.666975006003,1645.2504128549922,1421.6273166496749,1641.4579438373635,1382.4109517472398,"Marius Lindvik,Halvor Egner Granerud","1920,1828",25.665982203969882,26.704996577686515,24.62696783025325,146.0,156,136
Finland,2023,23,7,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,2583.134579884355,2658.848600400853,2571.5680836209467,2545.433792540036,2581.536998250058,2559.116852034634,2569.8708054628605,2548.4682641463755,1291.5672899421775,1329.4243002004264,1285.7840418104734,1272.716896270018,1290.768499125029,1279.558426017317,1284.9354027314303,1274.2341320731878,"Antti Aalto,Niko Kytösaho","924,1830",25.50718685831622,27.863107460643395,23.151266255989047,119.5,160,79
Switzerland,2023,23,8,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,2718.2953808521274,2640.794942046199,2742.608217559733,2474.706160952802,2718.7084580701285,2652.9032098015387,2743.319656094359,2455.616865444287,1359.1476904260637,1320.3974710230996,1371.3041087798665,1237.353080476401,1359.3542290350642,1326.4516049007693,1371.6598280471794,1227.8084327221436,"Gregor Deschwanden,Killian Peier","273,882",29.916495550992472,31.956194387405887,27.876796714579054,217.0,274,160
Italy,2023,23,9,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,2452.454769639141,2289.523157701322,2447.2960970660893,2510.5172095736525,2452.0383486940723,2361.8224146255143,2446.8668558951435,2516.609658575804,1226.2273848195705,1144.761578850661,1223.6480485330446,1255.2586047868263,1226.0191743470361,1180.9112073127571,1223.4334279475718,1258.304829287902,"Alex Insam,Giovanni Bresadola","915,2277",23.564681724845997,25.14715947980835,21.982203969883642,67.5,84,51
Estonia,2023,23,10,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,2411.3933263678764,2421.628077404053,2408.5584080550343,2524.39765328292,2411.6908932265274,2477.877396246923,2408.883917717278,2524.8170974688674,1205.6966631839382,1210.8140387020264,1204.2792040275172,1262.19882664146,1205.8454466132637,1238.9386981234616,1204.441958858639,1262.4085487344337,"Artti Aigro,Kevin Maltsev","1871,2139",23.030800821355236,23.45516769336071,22.60643394934976,48.0,72,24
USA,2023,23,11,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,2288.904767366696,2380.9625008367393,2303.3789660269485,2507.193656647447,2289.4588751829087,2483.66171681057,2304.076393690622,2490.816066644055,1144.452383683348,1190.4812504183697,1151.6894830134743,1253.5968283237235,1144.7294375914544,1241.830858405285,1152.038196845311,1245.4080333220274,"Decker Dean,Casey Larson","2284,2114",23.333333333333336,24.15605749486653,22.510609171800137,39.5,43,36
Kazakhstan,2023,23,12,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,2477.7510587740753,2384.9426286881026,2488.421732865283,2545.2358426000796,2480.568193333551,2447.3980088826575,2491.495199928864,2548.8742989290067,1238.8755293870377,1192.4713143440513,1244.2108664326415,1272.6179213000398,1240.2840966667754,1223.6990044413287,1245.747599964432,1274.4371494645034,"Danil Vassilyev,Svyatoslav Nazarenko","2476,2587",18.535249828884325,18.55715263518138,18.51334702258727,11.5,22,1
Romania,2023,23,13,2023-02-11,Lake Placid,USA,World Cup,128,2,Team Large,M,2495.142422688502,2417.8352238490625,2510.660012596341,2545.2358426000796,2499.0856790171783,2508.4207692748078,2514.9541637922785,2548.8742989290067,1247.571211344251,1208.9176119245312,1255.3300062981705,1272.6179213000398,1249.5428395085892,1254.2103846374039,1257.4770818961392,1274.4371494645034,"Daniel Andrei Cacina,Mihnea Alexandru Spulber","2329,2143",21.744010951403148,22.168377823408623,21.319644079397673,7.0,10,4
Germany,2023,26,1,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,3209.4506546808716,3158.8704407318055,3165.9405944056784,2864.1930340350164,3207.5734518429854,3150.135855085062,3139.1604928302622,2873.285956501524,1604.7253273404358,1579.4352203659028,1582.9702972028392,1432.0965170175082,1603.7867259214927,1575.067927542531,1569.5802464151311,1436.642978250762,"Karl Geiger,Andreas Wellinger","554,553",28.750171115674195,30.02053388090349,27.479808350444902,260.0,273,247
Slovenia,2023,26,2,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2826.9920885755946,2762.0449992521712,2736.922549608853,2709.1930244127298,2823.4115989746315,2745.4059170727087,2725.0848042860684,2712.042213305285,1413.4960442877973,1381.0224996260856,1368.4612748044265,1354.5965122063649,1411.7057994873157,1372.7029585363543,1362.5424021430342,1356.0211066526424,"Maksim Bartolj,Ziga Jelar","2520,1858",22.566735112936342,25.32785763175907,19.80561259411362,53.5,105,2
Austria,2023,26,3,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2888.7081404414794,2860.116963979679,2871.193044741567,2581.5755715253786,2886.7988008777656,2850.838450178684,2852.022840418558,2576.451133905981,1444.3540702207397,1430.0584819898395,1435.5965223707835,1290.7877857626893,1443.3994004388828,1425.419225089342,1426.011420209279,1288.2255669529904,"Clemens Aigner,Philipp Aschenwald","1827,886",28.65845311430527,30.04517453798768,27.27173169062286,116.5,149,84
Norway,2023,26,4,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2805.413956886925,2808.5786986168855,2780.6597364228755,2709.6570938168015,2803.822720304878,2801.386836399502,2788.841005755665,2699.704011863935,1402.7069784434625,1404.2893493084428,1390.3298682114378,1354.8285469084008,1401.911360152439,1400.693418199751,1394.4205028778324,1349.8520059319676,"Daniel-Andrè Tande,Kristoffer Eriksen Sundal","897,2575",25.550992470910334,29.07049965776865,22.031485284052017,130.5,237,24
Poland,2023,26,5,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2516.464577048185,2694.9504108465744,2475.132239357372,2545.2358426000796,2513.3346117049678,2687.902885155925,2488.8177741806903,2548.8742989290067,1258.2322885240926,1347.4752054232872,1237.566119678686,1272.6179213000398,1256.6673058524839,1343.9514425779626,1244.4088870903452,1274.4371494645034,"Kacper Juroszek,Tomasz Pilch","2418,2200",22.020533880903493,22.33264887063655,21.70841889117043,13.5,20,7
USA,2023,26,6,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2426.0063199134443,2529.9359045827214,2426.5706227627284,2500.699888229761,2423.0831311478178,2520.894521484488,2429.7887141966066,2489.827698793588,1213.0031599567221,1264.9679522913607,1213.2853113813642,1250.3499441148806,1211.5415655739089,1260.447260742244,1214.8943570983033,1244.913849396794,"Casey Larson,Andrew Urlaub","2114,2426",23.017111567419576,24.177960301163587,21.856262833675565,29.5,46,13
Switzerland,2023,26,7,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2531.6238276323406,2688.484376336079,2507.549130080689,2500.906742927592,2530.6883801262943,2689.122548345561,2507.8163271402486,2514.211339160145,1265.8119138161703,1344.2421881680395,1253.7745650403444,1250.453371463796,1265.3441900631472,1344.5612741727805,1253.9081635701243,1257.1056695800726,"Simon Ammann,Dominik Peter","4,2236",31.689253935660503,41.65366187542779,21.724845995893222,301.0,534,68
Japan,2023,26,8,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2453.092559781776,2566.0572293169316,2483.6911791367856,2488.0841523481395,2452.4588541299854,2566.2434317202296,2471.7356196148567,2498.146985797915,1226.546279890888,1283.0286146584658,1241.8455895683928,1244.0420761740697,1226.2294270649927,1283.1217158601148,1235.8678098074283,1249.0734928989575,"Keiichi Sato,Taku Takeuchi","2184,33",30.659822039698835,35.75359342915811,25.56605065023956,185.0,277,93
Italy,2023,26,9,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2363.734227910538,2527.115544273384,2334.0157184317077,2500.133849876301,2363.324660482029,2529.853228763961,2342.1449832061344,2522.949609252345,1181.867113955269,1263.557772136692,1167.0078592158538,1250.0669249381506,1181.6623302410144,1264.9266143819805,1171.0724916030672,1261.4748046261725,"Francesco Cecon,Alex Insam","2431,915",23.218343600273784,25.169062286105408,21.267624914442163,52.0,87,17
Romania,2023,26,10,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2479.3454396109655,2427.0612731853907,2510.660012596341,2545.2358426000796,2481.0126598176644,2430.25859070041,2514.9541637922785,2548.8742989290067,1239.6727198054828,1213.5306365926954,1255.3300062981705,1272.6179213000398,1240.5063299088322,1215.129295350205,1257.4770818961392,1274.4371494645034,"Mihnea Alexandru Spulber,Daniel Andrei Cacina","2143,2329",21.765913757700204,22.19028062970568,21.34154688569473,9.0,12,6
Ukraine,2023,26,11,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2417.671258201015,2328.4982407514335,2467.5052774777123,2569.983696134285,2419.800141788041,2332.346030693073,2474.637886465817,2600.0,1208.8356291005075,1164.2491203757168,1233.7526387388561,1284.9918480671424,1209.9000708940205,1166.1730153465364,1237.3189432329084,1300.0,"Yevhen Marusiak,Vitaliy Kalinichenko","2089,1839",26.229979466119097,29.530458590006845,22.929500342231346,13.0,14,12
Czechia,2023,26,12,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2489.7898913463137,2652.7312513013103,2478.666765184753,2526.031694538495,2493.6113579325074,2671.847708077164,2489.3365291342375,2525.4399204692145,1244.8949456731568,1326.3656256506551,1239.3333825923764,1263.0158472692474,1246.8056789662537,1335.923854038582,1244.6682645671187,1262.7199602346072,"Roman Koudelka,Radek Rydl","24,2433",27.60711841204654,33.615331964407936,21.598904859685145,185.0,366,4
China,2023,26,13,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2546.536253346797,2431.792140039867,2593.5371526284875,2545.2358426000796,2551.9099639273654,2446.990885155925,2592.396650151162,2548.8742989290067,1273.2681266733985,1215.8960700199334,1296.7685763142438,1272.6179213000398,1275.9549819636827,1223.4954425779624,1296.198325075581,1274.4371494645034,"Qiwu Song,Weijie Zhen","2559,2560",20.424366872005475,21.50034223134839,19.34839151266256,3.0,3,3
Kazakhstan,2023,26,14,2023-02-19,Rasnov,Romania,World Cup,97,2,Team Normal,M,2275.63141592781,2242.73499290892,2319.836062915509,2540.3600577302977,2279.630278247125,2255.7455772904614,2310.6695378632485,2529.8353620356443,1137.815707963905,1121.36749645446,1159.9180314577545,1270.1800288651489,1139.8151391235624,1127.8727886452307,1155.3347689316242,1264.9176810178221,"Sergey Tkachenko,Sabirzhan Muminov","1865,916",26.27378507871321,28.84599589322382,23.701574264202602,47.5,49,46
Slovenia,2023,29,1,2023-03-04,Planica,Slovenia,World Championship,138,4,Team Large,M,6268.757714159266,5638.537139327932,6166.087553103368,5652.641198445325,6256.248995040662,5519.01512368573,6152.147866848462,5628.53480140047,1567.1894285398164,1409.634284831983,1541.521888275842,1413.1602996113313,1564.0622487601654,1379.7537809214325,1538.0369667121156,1407.1337003501176,"Ziga Jelar,Anze Lanisek,Lovro Kos,Timi Zajc","1858,1166,2405,2106",24.67488021902806,26.869267624914443,22.85284052019165,133.75,210,59
Norway,2023,29,2,2023-03-04,Planica,Slovenia,World Championship,138,4,Team Large,M,6184.3299256626005,5669.308849611436,6144.1330340255645,5533.3623843670575,6174.648663299777,5592.802370524994,6133.7242917900285,5484.064784979458,1546.0824814156501,1417.327212402859,1536.0332585063911,1383.3405960917644,1543.6621658249442,1398.2005926312486,1533.4310729475071,1371.0161962448644,"Marius Lindvik,Kristoffer Eriksen Sundal,Halvor Egner Granerud,Johann Forfang","1920,2575,1828,902",25.295003422313485,27.665982203969882,22.067077344284737,146.75,258,27
Austria,2023,29,3,2023-03-04,Planica,Slovenia,World Championship,138,4,Team Large,M,6417.797270075778,5805.914144373546,6340.7199498366135,5569.618726436192,6415.178871360144,5644.253744153533,6337.53501035972,5554.766210175422,1604.4493175189446,1451.4785360933865,1585.1799874591534,1392.404681609048,1603.794717840036,1411.0634360383833,1584.38375258993,1388.6915525438556,"Daniel Tschofenig,Stefan Kraft,Michael Hayböck,Jan Hörl","2542,432,66,2416",26.779603011635867,31.99726214921287,20.933607118412045,206.0,336,52
Poland,2023,29,4,2023-03-04,Planica,Slovenia,World Championship,138,4,Team Large,M,6241.005432266426,5980.558285790519,6169.866538261338,5555.881404830085,6240.283374276442,5825.63584139673,6168.62494196808,5540.896916557339,1560.2513580666066,1495.1395714476298,1542.4666345653345,1388.9703512075212,1560.0708435691106,1456.4089603491825,1542.15623549202,1385.2242291393347,"Kamil Stoch,Piotr Zyla,Aleksander Zniszczol,Dawid Kubacki","40,98,277,69",33.46748802190281,36.12867898699521,28.98836413415469,338.5,491,105
Germany,2023,29,5,2023-03-04,Planica,Slovenia,World Championship,138,4,Team Large,M,6251.729959556262,6171.407269823094,6172.898195809841,5531.0808283112165,6255.572933854635,6035.0694916810035,6176.408225822154,5549.231676160371,1562.9324898890654,1542.8518174557735,1543.2245489524603,1382.7702070778041,1563.8932334636588,1508.7673729202509,1544.1020564555386,1387.3079190400927,"Markus Eisenbichler,Karl Geiger,Constantin Schmid,Andreas Wellinger","275,554,2178,553",28.188911704312112,31.917864476386036,23.266255989048595,240.25,284,151
Switzerland,2023,29,6,2023-03-04,Planica,Slovenia,World Championship,138,4,Team Large,M,5309.770041193367,5256.463318138627,5329.171138625783,5021.829422117451,5306.169129883522,5294.397386237173,5325.810938591848,5000.060297102449,1327.4425102983419,1314.1158295346568,1332.2927846564457,1255.4573555293628,1326.5422824708805,1323.5993465592933,1331.452734647962,1250.0150742756123,"Killian Peier,Gregor Deschwanden,Remo Imhof,Simon Ammann","882,273,2569,4",30.23134839151266,41.6892539356605,19.28815879534565,245.75,537,3
Japan,2023,29,7,2023-03-04,Planica,Slovenia,World Championship,138,4,Team Large,M,5510.8710591668,5180.53256083163,5545.516776971277,5305.779190148089,5513.742053810737,5343.2032278385395,5549.105603387814,5310.42496712111,1377.7177647917,1295.1331402079074,1386.3791942428193,1326.4447975370222,1378.4355134526843,1335.8008069596349,1387.2764008469535,1327.6062417802775,"Ryoyu Kobayashi,Ren Nikaido,Naoki Nakamura,Junshiro Kobayashi","1637,2283,1845,266",26.56878850102669,31.72895277207392,21.776865160848732,149.5,227,23
USA,2023,29,8,2023-03-04,Planica,Slovenia,World Championship,138,4,Team Large,M,4826.010004083712,4929.040575741703,4831.35592463361,5052.429499247526,4824.885300238587,5047.43464121856,4830.239559258553,5039.690365573062,1206.502501020928,1232.2601439354257,1207.8389811584025,1263.1073748118815,1206.2213250596467,1261.85866030464,1207.5598898146382,1259.9225913932655,"Casey Larson,Andrew Urlaub,Erik Belshaw,Decker Dean","2114,2426,2497,2284",21.800136892539353,24.213552361396303,18.527036276522928,28.5,49,11
Finland,2023,29,9,2023-03-04,Planica,Slovenia,World Championship,138,4,Team Large,M,5064.157377896882,5071.678566243934,5029.1264635681655,5080.78614127118,5069.899549716253,5088.028259278025,5034.762562235029,5079.063563529825,1266.0393444742206,1267.9196415609836,1257.2816158920414,1270.196535317795,1267.4748874290633,1272.0070648195062,1258.6906405587572,1269.7658908824562,"Niko Kytösaho,Eetu Nousiainen,Vilho Palosaari,Antti Aalto","1830,1869,2533,924",23.89869952087611,27.920602327173167,18.62012320328542,83.0,165,12
